XLV: Health Care Select Sector SPDR Fund
Inception Date: 1998-12-16
Fund Holdings as of: 2020-03-23
Total Assets Under Management (in thousands):	15711603
Shares Outstanding: 210315000
Expense Ratio: 0.13%
Tracks This Index: Health Care Select Sector Index
ETFdb.com Category: Health & Biotech Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XLV


Holding,Symbol,Weighting
Johnson & Johnson,JNJ,10.5152%
UnitedHealth Group Inc,UNH,6.6358%
Merck & Co Inc,MRK,6.0778%
Pfizer Inc,PFE,5.6679%
Abbott Laboratories,ABT,3.9909%
Amgen Inc,AMGN,3.9722%
Bristol-Myers Squibb Co,BMY,3.9105%
Thermo Fisher Scientific Inc,TMO,3.6772%
Eli Lilly and Co,LLY,3.6175%
Medtronic PLC,MDT,3.514%
Abbvie Inc,ABBV,3.4294%
Gilead Sciences Inc,GILD,3.3027%
Danaher Corp,DHR,2.7884%
CVS Health Corp,CVS,2.4831%
Allergan plc,AGN,1.9799%
Becton Dickinson and Co,BDX,1.9493%
Vertex Pharmaceuticals Inc,VRTX,1.8677%
Cigna Corp,CI,1.7445%
Biogen Inc,BIIB,1.744%
Anthem Inc,ANTM,1.59%
Zoetis Inc,ZTS,1.5876%
Intuitive Surgical Inc,ISRG,1.526%
Stryker Corp,SYK,1.463%
Baxter International Inc,BAX,1.3188%
Regeneron Pharmaceuticals Inc,REGN,1.3052%
Boston Scientific Corp,BSX,1.2945%
Illumina Inc,ILMN,1.254%
Edwards Lifesciences Corp,EW,1.1786%
Humana Inc,HUM,1.0218%
Centene Corp,CNC,0.9561%
McKesson Corp,MCK,0.7499%
HCA Healthcare Inc,HCA,0.7485%
Agilent Technologies Inc,A,0.7058%
Alexion Pharmaceuticals Inc,ALXN,0.6451%
Resmed Inc,RMD,0.6271%
Cerner Corp,CERN,0.618%
Zimmer Biomet Holdings Inc,ZBH,0.5971%
IDEXX Laboratories Inc,IDXX,0.5632%
IQVIA Holdings Inc,IQV,0.5442%
Mettler-Toledo International Inc,MTD,0.5207%
Cooper Companies Inc,COO,0.4367%
Cardinal Health Inc,CAH,0.4314%
Incyte Corp,INCY,0.4059%
AmerisourceBergen Corp,ABC,0.3998%
Waters Corp,WAT,0.3782%
Teleflex Inc,TFX,0.374%
Quest Diagnostics Inc,DGX,0.3641%
Laboratory Corporation of America Holdings,LH,0.3631%
Align Technology Inc,ALGN,0.354%
Steris plc,STE,0.3289%
Varian Medical Systems Inc,VAR,0.2933%
Mylan NV,MYL,0.292%
Hologic Inc,HOLX,0.2832%
PerkinElmer Inc,PKI,0.2707%
DENTSPLY SIRONA Inc,XRAY,0.2554%
Henry Schein Inc,HSIC,0.2277%
ABIOMED Inc,ABMD,0.2161%
DaVita Inc,DVA,0.2112%
Universal Health Services Inc,UHS,0.2077%
Perrigo Company PLC,PRGO,0.2071%
Cash Component,CASH,0.0163%
