IBB: iShares Nasdaq Biotechnology ETF
Inception Date: 2001-02-05
Fund Holdings as of: 2020-03-23
Total Assets Under Management (in thousands):	6049143
Shares Outstanding: 62150000
Expense Ratio: 0.47%
Tracks This Index: NASDAQ Biotechnology Index
ETFdb.com Category: Health & Biotech Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IBB


Holding,Symbol,Weighting
Gilead Sciences Inc,GILD,10.6948%
Amgen Inc,AMGN,7.8452%
Vertex Pharmaceuticals Inc,VRTX,7.7414%
Biogen Inc,BIIB,7.2315%
Regeneron Pharmaceuticals Inc,REGN,6.1145%
Illumina Inc,ILMN,5.2035%
Alexion Pharmaceuticals Inc,ALXN,2.708%
Seattle Genetics Inc,SGEN,2.5662%
Incyte Corp,INCY,2.0527%
Biomarin Pharmaceutical Inc,BMRN,1.9337%
Alnylam Pharmaceuticals Inc,ALNY,1.6658%
Moderna Inc,MRNA,1.3356%
Mylan NV,MYL,1.2254%
Sanofi SA,SNY,1.2147%
Neurocrine Biosciences Inc,NBIX,1.0975%
Sarepta Therapeutics Inc,SRPT,1.005%
Bio-Techne Corp,TECH,0.9792%
Ionis Pharmaceuticals Inc,IONS,0.8826%
Novocure Ltd,NVCR,0.8516%
Guardant Health Inc,GH,0.8488%
ACADIA Pharmaceuticals Inc,ACAD,0.8131%
Beigene Ltd,BGNE,0.7799%
Jazz Pharmaceuticals PLC,JAZZ,0.7487%
Exelixis Inc,EXEL,0.703%
Horizon Therapeutics PLC,HZNP,0.7026%
Ascendis Pharma A/S,ASND,0.7%
Forty Seven Inc,FTSV,0.6611%
China Biologic Products Holdings Inc,CBPO,0.6391%
PRA Health Sciences Inc,PRAH,0.6119%
Acceleron Pharma Inc,XLRN,0.567%
Amarin Corporation PLC,AMRN,0.5639%
United Therapeutics Corp,UTHR,0.5557%
Reata Pharmaceuticals Inc,RETA,0.537%
Syneos Health Inc,SYNH,0.5295%
Iovance Biotherapeutics Inc,IOVA,0.4532%
BridgeBio Pharma Inc,BBIO,0.4509%
Mirati Therapeutics Inc,MRTX,0.4351%
Nektar Therapeutics,NKTR,0.4264%
Adaptive Biotechnologies Corp,ADPT,0.425%
argenx SE,ARGX,0.4197%
Momenta Pharmaceuticals Inc,MNTA,0.4193%
Allakos Inc,ALLK,0.4156%
Global Blood Therapeutics Inc,GBT,0.4087%
bluebird bio Inc,BLUE,0.3959%
Blueprint Medicines Corp,BPMC,0.3809%
PTC Therapeutics Inc,PTCT,0.3792%
Halozyme Therapeutics Inc,HALO,0.3718%
Arrowhead Pharmaceuticals Inc,ARWR,0.3693%
GW Pharmaceuticals PLC,GWPH,0.3576%
CRISPR Therapeutics AG,CRSP,0.3545%
FibroGen Inc,FGEN,0.3518%
Agios Pharmaceuticals Inc,AGIO,0.351%
Allogene Therapeutics Inc,ALLO,0.3495%
Grifols SA,GRFS,0.3451%
Medpace Holdings Inc,MEDP,0.3359%
Amicus Therapeutics Inc,FOLD,0.3344%
Axsome Therapeutics Inc,AXSM,0.3327%
Ultragenyx Pharmaceutical Inc,RARE,0.3323%
ChemoCentryx Inc,CCXI,0.3303%
Immunomedics Inc,IMMU,0.3269%
Ra Pharmaceuticals Inc,RARX,0.3228%
Alkermes Plc,ALKS,0.3193%
MyoKardia Inc,MYOK,0.3147%
Kodiak Sciences Inc,KOD,0.3099%
Arena Pharmaceuticals Inc,ARNA,0.3022%
Alector Inc,ALEC,0.2839%
Karuna Therapeutics Inc,KRTX,0.2822%
Deciphera Pharmaceuticals Inc,DCPH,0.2811%
Zai Lab Ltd,ZLAB,0.2719%
Intercept Pharmaceuticals Inc,ICPT,0.2712%
Uniqure NV,QURE,0.2699%
Apellis Pharmaceuticals Inc,APLS,0.2698%
Eidos Therapeutics Inc,EIDX,0.2548%
Fate Therapeutics Inc,FATE,0.2542%
Denali Therapeutics Inc,DNLI,0.2427%
Xencor Inc,XNCR,0.2364%
Principia Biopharma Inc,PRNB,0.2326%
Epizyme Inc,EPZM,0.2277%
Ironwood Pharmaceuticals Inc,IRWD,0.2273%
Cash Component,CASH,0.2198%
Turning Point Therapeutics Inc,TPTX,0.2102%
Arvinas Inc,ARVN,0.2066%
SAGE Therapeutics Inc,SAGE,0.2044%
Aurinia Pharmaceuticals Inc,AUPH,0.2009%
Theravance Biopharma Inc,TBPH,0.1927%
Ligand Pharmaceuticals Inc,LGND,0.1871%
Insmed Inc,INSM,0.1839%
Galapagos NV,GLPG,0.1791%
Pacira Biosciences Inc,PCRX,0.1789%
Dicerna Pharmaceuticals Inc,DRNA,0.1735%
Karyopharm Therapeutics Inc,KPTI,0.1726%
Akcea Therapeutics Inc,AKCA,0.1708%
Luminex Corp,LMNX,0.162%
Tricida Inc,TCDA,0.1597%
Regenxbio Inc,RGNX,0.1552%
Editas Medicine Inc,EDIT,0.1517%
Coherus BioSciences Inc,CHRS,0.1509%
Esperion Therapeutics Inc,ESPR,0.1475%
OPKO Health Inc,OPK,0.1403%
Myriad Genetics Inc,MYGN,0.139%
Zogenix Inc,ZGNX,0.1371%
Enanta Pharmaceuticals Inc,ENTA,0.1362%
