XLK: Technology Select Sector SPDR Fund
Inception Date: 1998-12-16
Fund Holdings as of: 2020-03-23
Total Assets Under Management (in thousands):	20448109
Shares Outstanding: 290206000
Expense Ratio: 0.13%
Tracks This Index: Technology Select Sector Index
ETFdb.com Category: Technology Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XLK


Holding,Symbol,Weighting
Microsoft Corp,MSFT,21.6879%
Apple Inc,AAPL,19.59%
Visa Inc,V,4.8585%
Intel Corp,INTC,4.509%
Mastercard Inc,MA,3.774%
Adobe Inc,ADBE,3.1137%
Cisco Systems Inc,CSCO,3.0691%
NVIDIA Corp,NVDA,2.7227%
Salesforce.Com Inc,CRM,2.6046%
PayPal Holdings Inc,PYPL,2.0934%
Oracle Corp,ORCL,2.0019%
Texas Instruments Inc,TXN,1.9252%
Accenture PLC,ACN,1.9088%
International Business Machines Corp,IBM,1.7539%
Broadcom Inc,AVGO,1.6035%
Qualcomm Inc,QCOM,1.4927%
Fidelity National Information Services Inc,FIS,1.3173%
Intuit Inc,INTU,1.0612%
Advanced Micro Devices Inc,AMD,1.0188%
ServiceNow Inc,NOW,1.0074%
Automatic Data Processing Inc,ADP,0.9876%
Fiserv Inc,FISV,0.9201%
Micron Technology Inc,MU,0.8849%
Applied Materials Inc,AMAT,0.7753%
Global Payments Inc,GPN,0.7281%
Autodesk Inc,ADSK,0.6628%
Analog Devices Inc,ADI,0.6551%
Lam Research Corp,LRCX,0.5857%
Cognizant Technology Solutions Corp,CTSH,0.476%
Motorola Solutions Inc,MSI,0.4455%
Amphenol Corp,APH,0.427%
HP Inc,HPQ,0.4246%
KLA Corp,KLAC,0.3831%
TE Connectivity Ltd,TEL,0.3817%
Xilinx Inc,XLNX,0.3781%
ANSYS Inc,ANSS,0.3726%
Synopsys Inc,SNPS,0.3418%
Paychex Inc,PAYX,0.3361%
Cadence Design Systems Inc,CDNS,0.3282%
Microchip Technology Inc,MCHP,0.3273%
Verisign Inc,VRSN,0.3261%
Keysight Technologies Inc,KEYS,0.3179%
Fleetcor Technologies Inc,FLT,0.3119%
Citrix Systems Inc,CTXS,0.2934%
Akamai Technologies Inc,AKAM,0.2889%
Corning Inc,GLW,0.2857%
Skyworks Solutions Inc,SWKS,0.2659%
Maxim Integrated Products Inc,MXIM,0.2589%
CDW Corp,CDW,0.2576%
Fortinet Inc,FTNT,0.256%
Western Digital Corp,WDC,0.2137%
Hewlett Packard Enterprise Co,HPE,0.2118%
Jack Henry & Associates Inc,JKHY,0.2097%
Broadridge Financial Solutions Inc,BR,0.2009%
NortonLifeLock Inc,NLOK,0.1986%
Leidos Holdings Inc,LDOS,0.197%
Seagate Technology PLC,STX,0.1968%
Zebra Technologies Corp,ZBRA,0.1938%
Arista Networks Inc,ANET,0.1838%
Paycom Software Inc,PAYC,0.1828%
Qorvo Inc,QRVO,0.1693%
NetApp Inc,NTAP,0.1686%
Western Union Co,WU,0.1627%
Gartner Inc,IT,0.1593%
F5 Networks Inc,FFIV,0.126%
Juniper Networks Inc,JNPR,0.1212%
FLIR Systems Inc,FLIR,0.0814%
IPG Photonics Corp,IPGP,0.0812%
Xerox Holdings Corp,XRX,0.0626%
DXC Technology Co,DXC,0.0582%
Alliance Data Systems Corp,ADS,0.0264%
Cash Component,CASH,-0.0032%
