FTEC: Fidelity MSCI Information Technology Index ETF
Inception Date: 2013-10-21
Fund Holdings as of: 2020-03-23
Total Assets Under Management (in thousands):	2479831
Shares Outstanding: 45150000
Expense Ratio: 0.084%
Tracks This Index: MSCI USA IMI Information Technology Index
ETFdb.com Category: Technology Equities
Issuer: Fidelity
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FTEC


Holding,Symbol,Weighting
Apple Inc,AAPL,18.395%
Microsoft Corp,MSFT,18.1829%
Visa Inc,V,4.2894%
Intel Corp,INTC,3.98%
Mastercard Inc,MA,3.3676%
Adobe Inc,ADBE,2.7406%
Cisco Systems Inc,CSCO,2.7082%
NVIDIA Corp,NVDA,2.2765%
Salesforce.Com Inc,CRM,2.1588%
Oracle Corp,ORCL,1.8726%
PayPal Holdings Inc,PYPL,1.7537%
Texas Instruments Inc,TXN,1.6951%
Accenture PLC,ACN,1.6792%
International Business Machines Corp,IBM,1.5457%
Broadcom Inc,AVGO,1.4157%
Qualcomm Inc,QCOM,1.3158%
Fidelity National Information Services Inc,FIS,1.1599%
Intuit Inc,INTU,0.9286%
ServiceNow Inc,NOW,0.883%
Automatic Data Processing Inc,ADP,0.8696%
Fiserv Inc,FISV,0.8185%
Advanced Micro Devices Inc,AMD,0.8125%
Micron Technology Inc,MU,0.7812%
Applied Materials Inc,AMAT,0.6844%
Global Payments Inc,GPN,0.6423%
Cash Component,CASH,0.583%
Autodesk Inc,ADSK,0.5825%
Analog Devices Inc,ADI,0.5767%
Lam Research Corp,LRCX,0.5125%
Cognizant Technology Solutions Corp,CTSH,0.4196%
Motorola Solutions Inc,MSI,0.39%
Workday Inc,WDAY,0.3842%
Amphenol Corp,APH,0.3768%
HP Inc,HPQ,0.3746%
TE Connectivity Ltd,TEL,0.3364%
KLA Corp,KLAC,0.3347%
Xilinx Inc,XLNX,0.3329%
Splunk Inc,SPLK,0.3221%
ANSYS Inc,ANSS,0.3186%
Synopsys Inc,SNPS,0.3001%
Paychex Inc,PAYX,0.299%
Citrix Systems Inc,CTXS,0.2922%
Verisign Inc,VRSN,0.2917%
Cadence Design Systems Inc,CDNS,0.2888%
Microchip Technology Inc,MCHP,0.2886%
Keysight Technologies Inc,KEYS,0.2807%
Fleetcor Technologies Inc,FLT,0.2688%
RingCentral Inc,RNG,0.265%
Palo Alto Networks Inc,PANW,0.2607%
Square Inc,SQ,0.2549%
Akamai Technologies Inc,AKAM,0.2522%
Corning Inc,GLW,0.2514%
Skyworks Solutions Inc,SWKS,0.2347%
Okta Inc,OKTA,0.2328%
Maxim Integrated Products Inc,MXIM,0.2286%
Fortinet Inc,FTNT,0.2283%
CDW Corp,CDW,0.2244%
Marvell Technology Group Ltd,MRVL,0.2216%
Twilio Inc,TWLO,0.1928%
NortonLifeLock Inc,NLOK,0.1901%
Western Digital Corp,WDC,0.1877%
Hewlett Packard Enterprise Co,HPE,0.1867%
Jack Henry & Associates Inc,JKHY,0.184%
Tyler Technologies Inc,TYL,0.1838%
Broadridge Financial Solutions Inc,BR,0.1779%
Seagate Technology PLC,STX,0.1767%
Leidos Holdings Inc,LDOS,0.1753%
Zebra Technologies Corp,ZBRA,0.1678%
Epam Systems Inc,EPAM,0.1651%
Paycom Software Inc,PAYC,0.1629%
DocuSign Inc,DOCU,0.1611%
Arista Networks Inc,ANET,0.1591%
Coupa Software Inc,COUP,0.1589%
VMware Inc,VMW,0.1578%
Cypress Semiconductor Corp,CY,0.1539%
GoDaddy Inc,GDDY,0.1527%
SS&C Technologies Holdings Inc,SSNC,0.15%
Black Knight Inc,BKI,0.149%
Booz Allen Hamilton Holding Corp,BAH,0.1483%
NetApp Inc,NTAP,0.148%
Qorvo Inc,QRVO,0.1465%
Western Union Co,WU,0.1432%
Teradyne Inc,TER,0.1406%
Gartner Inc,IT,0.1393%
Trade Desk Inc,TTD,0.1222%
Trimble Inc,TRMB,0.1217%
Cognex Corp,CGNX,0.1197%
Fair Isaac Corp,FICO,0.1178%
Zendesk Inc,ZEN,0.1136%
Guidewire Software Inc,GWRE,0.1135%
F5 Networks Inc,FFIV,0.1077%
Juniper Networks Inc,JNPR,0.1069%
MongoDB Inc,MDB,0.1051%
Proofpoint Inc,PFPT,0.1022%
Monolithic Power Systems Inc,MPWR,0.1018%
Dell Technologies Inc,DELL,0.1013%
Entegris Inc,ENTG,0.099%
Ciena Corp,CIEN,0.098%
PTC Inc,PTC,0.0976%
Aspen Technology Inc,AZPN,0.0974%
Mellanox Technologies Ltd,MLNX,0.0949%
Lumentum Holdings Inc,LITE,0.0948%
Alteryx Inc,AYX,0.0878%
ON Semiconductor Corp,ON,0.0874%
Ceridian HCM Holding Inc,CDAY,0.0867%
Universal Display Corp,OLED,0.0851%
CACI International Inc,CACI,0.079%
HubSpot Inc,HUBS,0.0787%
Nuance Communications Inc,NUAN,0.077%
Dropbox Inc,DBX,0.076%
Five9 Inc,FIVN,0.0754%
Tech Data Corp,TECD,0.0743%
Euronet Worldwide Inc,EEFT,0.0728%
