QQQ: Invesco QQQ
Inception Date: 1999-03-10
Fund Holdings as of: 2020-03-23
Total Assets Under Management (in thousands):	76207561
Shares Outstanding: 446400000
Expense Ratio: 0.2%
Tracks This Index: NASDAQ-100 Index
ETFdb.com Category: Large Cap Growth Equities
Issuer: Invesco
Structure: UIT
ETF Home Page: https://etfdb.com/etf/QQQ


Holding,Symbol,Weighting
Microsoft Corp,MSFT,11.4891%
Apple Inc,AAPL,11.0427%
Amazon.com Inc,AMZN,10.4551%
Alphabet Inc,GOOG,4.0231%
Alphabet Inc,GOOGL,4.0136%
Facebook Inc,FB,3.9472%
Intel Corp,INTC,3.0471%
Netflix Inc,NFLX,2.2327%
Comcast Corp,CMCSA,2.1917%
Adobe Inc,ADBE,2.1023%
Cisco Systems Inc,CSCO,2.0738%
PepsiCo Inc,PEP,2.0726%
NVIDIA Corp,NVDA,1.8389%
Costco Wholesale Corp,COST,1.7829%
Amgen Inc,AMGN,1.5618%
PayPal Holdings Inc,PYPL,1.4144%
Texas Instruments Inc,TXN,1.2997%
Gilead Sciences Inc,GILD,1.2981%
Charter Communications Inc,CHTR,1.1584%
Tesla Inc,TSLA,1.1041%
Broadcom Inc,AVGO,1.0834%
Qualcomm Inc,QCOM,1.0087%
Starbucks Corp,SBUX,0.9434%
T-Mobile US Inc,TMUS,0.9152%
Mondelez International Inc,MDLZ,0.8528%
Fiserv Inc,FISV,0.7397%
Vertex Pharmaceuticals Inc,VRTX,0.7344%
Intuit Inc,INTU,0.7163%
Regeneron Pharmaceuticals Inc,REGN,0.6939%
Biogen Inc,BIIB,0.6875%
Booking Holdings Inc,BKNG,0.6749%
Automatic Data Processing Inc,ADP,0.667%
Advanced Micro Devices Inc,AMD,0.6552%
Activision Blizzard Inc,ATVI,0.6126%
Intuitive Surgical Inc,ISRG,0.5989%
Micron Technology Inc,MU,0.5982%
Walgreens Boots Alliance Inc,WBA,0.5497%
CSX Corp,CSX,0.5265%
Applied Materials Inc,AMAT,0.5243%
JD.com Inc,JD,0.5057%
Illumina Inc,ILMN,0.493%
Autodesk Inc,ADSK,0.4475%
Analog Devices Inc,ADI,0.443%
Exelon Corp,EXC,0.4116%
Lam Research Corp,LRCX,0.3954%
Electronic Arts Inc,EA,0.3937%
Monster Beverage Corp,MNST,0.3869%
Xcel Energy Inc,XEL,0.379%
Kraft Heinz Co,KHC,0.3584%
Baidu Inc,BIDU,0.3559%
Marriott International Inc,MAR,0.3237%
Mercadolibre Inc,MELI,0.3217%
Cognizant Technology Solutions Corp,CTSH,0.3217%
Ross Stores Inc,ROST,0.3214%
NetEase Inc,NTES,0.308%
NXP Semiconductors NV,NXPI,0.3051%
eBay Inc,EBAY,0.3027%
Lululemon Athletica Inc,LULU,0.3008%
Workday Inc,WDAY,0.2949%
Sirius XM Holdings Inc,SIRI,0.2825%
Verisk Analytics Inc,VRSK,0.2811%
O'Reilly Automotive Inc,ORLY,0.2782%
CoStar Group Inc,CSGP,0.2698%
Willis Towers Watson PLC,WLTW,0.268%
KLA Corp,KLAC,0.259%
Xilinx Inc,XLNX,0.2556%
Paychex Inc,PAYX,0.255%
Dollar Tree Inc,DLTR,0.255%
Alexion Pharmaceuticals Inc,ALXN,0.2538%
Verisign Inc,VRSN,0.2515%
ANSYS Inc,ANSS,0.249%
Paccar Inc,PCAR,0.2438%
Splunk Inc,SPLK,0.2432%
ASML Holding NV,ASML,0.2431%
Cerner Corp,CERN,0.2429%
Seattle Genetics Inc,SGEN,0.2407%
Cintas Corp,CTAS,0.23%
Synopsys Inc,SNPS,0.23%
Fastenal Co,FAST,0.2285%
Citrix Systems Inc,CTXS,0.2237%
Cadence Design Systems Inc,CDNS,0.2212%
Microchip Technology Inc,MCHP,0.221%
IDEXX Laboratories Inc,IDXX,0.2208%
Copart Inc,CPRT,0.1928%
Incyte Corp,INCY,0.1924%
Check Point Software Technologies Ltd,CHKP,0.1886%
Biomarin Pharmaceutical Inc,BMRN,0.1814%
Skyworks Solutions Inc,SWKS,0.18%
Take-Two Interactive Software Inc,TTWO,0.1763%
Maxim Integrated Products Inc,MXIM,0.175%
CDW Corp,CDW,0.1735%
Trip.com Group Ltd,TCOM,0.1632%
Align Technology Inc,ALGN,0.1533%
Western Digital Corp,WDC,0.1446%
Ulta Beauty Inc,ULTA,0.1191%
NetApp Inc,NTAP,0.1139%
Fox Corp,FOXA,0.1013%
Expedia Group Inc,EXPE,0.1001%
United Airlines Holdings Inc,UAL,0.0938%
Liberty Global PLC,LBTYK,0.092%
Fox Corp,FOX,0.0745%
American Airlines Group Inc,AAL,0.0634%
Liberty Global PLC,LBTYA,0.0404%
Cash Component,CASH,0.0308%
