VHT: Vanguard Healthcare ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-03-23
Total Assets Under Management (in thousands):	7231396
Shares Outstanding: 51476000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Health Care 25/50 Index
ETFdb.com Category: Health & Biotech Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VHT


Holding,Symbol,Weighting
Johnson & Johnson,JNJ,8.9618%
UnitedHealth Group Inc,UNH,5.6592%
Merck & Co Inc,MRK,5.1802%
Pfizer Inc,PFE,4.8315%
Abbott Laboratories,ABT,3.4038%
Amgen Inc,AMGN,3.3828%
Bristol-Myers Squibb Co,BMY,3.3332%
Eli Lilly and Co,LLY,3.1524%
Thermo Fisher Scientific Inc,TMO,3.1403%
Medtronic PLC,MDT,2.996%
Abbvie Inc,ABBV,2.9237%
Gilead Sciences Inc,GILD,2.8158%
Danaher Corp,DHR,2.3296%
CVS Health Corp,CVS,2.1163%
Allergan plc,AGN,1.6855%
Becton Dickinson and Co,BDX,1.6619%
Vertex Pharmaceuticals Inc,VRTX,1.5948%
Cigna Corp,CI,1.4887%
Biogen Inc,BIIB,1.4869%
Anthem Inc,ANTM,1.3578%
Zoetis Inc,ZTS,1.3534%
Stryker Corp,SYK,1.3075%
Intuitive Surgical Inc,ISRG,1.2984%
Regeneron Pharmaceuticals Inc,REGN,1.1287%
Boston Scientific Corp,BSX,1.1032%
Illumina Inc,ILMN,1.0696%
Baxter International Inc,BAX,1.0673%
Edwards Lifesciences Corp,EW,1.0028%
Humana Inc,HUM,0.8731%
Centene Corp,CNC,0.8145%
HCA Healthcare Inc,HCA,0.6548%
Agilent Technologies Inc,A,0.6008%
DexCom Inc,DXCM,0.5928%
McKesson Corp,MCK,0.5735%
Alexion Pharmaceuticals Inc,ALXN,0.5498%
Resmed Inc,RMD,0.5356%
Veeva Systems Inc,VEEV,0.5337%
Cerner Corp,CERN,0.5264%
Zimmer Biomet Holdings Inc,ZBH,0.5085%
IDEXX Laboratories Inc,IDXX,0.4792%
Mettler-Toledo International Inc,MTD,0.4363%
IQVIA Holdings Inc,IQV,0.4257%
Biomarin Pharmaceutical Inc,BMRN,0.3922%
Cardinal Health Inc,CAH,0.3677%
Cooper Companies Inc,COO,0.3674%
Seattle Genetics Inc,SGEN,0.3646%
Incyte Corp,INCY,0.3544%
Teladoc Health Inc,TDOC,0.3528%
AmerisourceBergen Corp,ABC,0.3494%
Alnylam Pharmaceuticals Inc,ALNY,0.3385%
Teleflex Inc,TFX,0.3208%
Waters Corp,WAT,0.319%
Align Technology Inc,ALGN,0.3176%
Quest Diagnostics Inc,DGX,0.3102%
Laboratory Corporation of America Holdings,LH,0.3089%
West Pharmaceutical Services Inc,WST,0.2937%
Steris plc,STE,0.2792%
Insulet Corp,PODD,0.2743%
Varian Medical Systems Inc,VAR,0.2506%
Mylan NV,MYL,0.2487%
Hologic Inc,HOLX,0.2418%
Masimo Corp,MASI,0.2324%
PerkinElmer Inc,PKI,0.2318%
Bio Rad Laboratories Inc,BIO,0.223%
DENTSPLY SIRONA Inc,XRAY,0.2171%
Exact Sciences Corp,EXAS,0.2123%
Neurocrine Biosciences Inc,NBIX,0.2115%
Elanco Animal Health Inc,ELAN,0.2057%
Sarepta Therapeutics Inc,SRPT,0.2036%
Bio-Techne Corp,TECH,0.1989%
Molina Healthcare Inc,MOH,0.1964%
Henry Schein Inc,HSIC,0.1943%
ABIOMED Inc,ABMD,0.1846%
DaVita Inc,DVA,0.1834%
Catalent Inc,CTLT,0.1819%
Universal Health Services Inc,UHS,0.1759%
Chemed Corp,CHE,0.172%
Ionis Pharmaceuticals Inc,IONS,0.1706%
Amedisys Inc,AMED,0.1676%
Perrigo Company PLC,PRGO,0.1673%
Hill-Rom Holdings Inc,HRC,0.1535%
Jazz Pharmaceuticals PLC,JAZZ,0.1524%
Charles River Laboratories International Inc,CRL,0.1517%
Encompass Health Corp,EHC,0.1511%
Horizon Therapeutics PLC,HZNP,0.143%
Exelixis Inc,EXEL,0.1428%
Novocure Ltd,NVCR,0.1381%
Haemonetics Corp,HAE,0.1355%
Repligen Corp,RGEN,0.1266%
PRA Health Sciences Inc,PRAH,0.1242%
ACADIA Pharmaceuticals Inc,ACAD,0.1236%
Penumbra Inc,PEN,0.1204%
United Therapeutics Corp,UTHR,0.1123%
LHC Group Inc,LHCG,0.1102%
Bruker Corp,BRKR,0.1052%
Quidel Corp,QDEL,0.1006%
Wright Medical Group NV,WMGI,0.0988%
Acceleron Pharma Inc,XLRN,0.0988%
AMN Healthcare Services Inc,AMN,0.0984%
ICU Medical Inc,ICUI,0.0972%
Neogen Corp,NEOG,0.0946%
HealthEquity Inc,HQY,0.0907%
Globus Medical Inc,GMED,0.0905%
Avantor Inc,AVTR,0.0893%
Nektar Therapeutics,NKTR,0.0865%
Tandem Diabetes Care Inc,TNDM,0.0853%
Momenta Pharmaceuticals Inc,MNTA,0.085%
Reata Pharmaceuticals Inc,RETA,0.0846%
Global Blood Therapeutics Inc,GBT,0.0833%
Integra Lifesciences Holdings Corp,IART,0.0825%
bluebird bio Inc,BLUE,0.081%
Forty Seven Inc,FTSV,0.0794%
Iovance Biotherapeutics Inc,IOVA,0.078%
Omnicell Inc,OMCL,0.0749%
Neogenomics Inc,NEO,0.0737%
Blueprint Medicines Corp,BPMC,0.0731%
PTC Therapeutics Inc,PTCT,0.0697%
Guardant Health Inc,GH,0.0682%
Halozyme Therapeutics Inc,HALO,0.068%
Amicus Therapeutics Inc,FOLD,0.0679%
Arrowhead Pharmaceuticals Inc,ARWR,0.0677%
Emergent BioSolutions Inc,EBS,0.0664%
Nevro Corp,NVRO,0.066%
Alkermes Plc,ALKS,0.0651%
FibroGen Inc,FGEN,0.0647%
Syneos Health Inc,SYNH,0.0645%
HMS Holdings Corp,HMSY,0.0643%
NuVasive Inc,NUVA,0.0641%
Ultragenyx Pharmaceutical Inc,RARE,0.0641%
Agios Pharmaceuticals Inc,AGIO,0.063%
Arena Pharmaceuticals Inc,ARNA,0.0614%
MyoKardia Inc,MYOK,0.0604%
iRhythm Technologies Inc,IRTC,0.0599%
Mirati Therapeutics Inc,MRTX,0.0583%
Change Healthcare Inc,CHNG,0.0565%
Premier Inc,PINC,0.0562%
Envista Holdings Corp,NVST,0.0549%
Medpace Holdings Inc,MEDP,0.0546%
Immunomedics Inc,IMMU,0.053%
Ensign Group Inc,ENSG,0.0506%
Axsome Therapeutics Inc,AXSM,0.0473%
Integer Holdings Corp,ITGR,0.047%
Merit Medical Systems Inc,MMSI,0.047%
Ironwood Pharmaceuticals Inc,IRWD,0.0462%
Prestige Consumer Healthcare Inc,PBH,0.0454%
Uniqure NV,QURE,0.0444%
Intercept Pharmaceuticals Inc,ICPT,0.0438%
ChemoCentryx Inc,CCXI,0.0438%
Xencor Inc,XNCR,0.0432%
Patterson Companies Inc,PDCO,0.0429%
Apellis Pharmaceuticals Inc,APLS,0.0429%
Ra Pharmaceuticals Inc,RARX,0.0426%
Select Medical Holdings Corp,SEM,0.042%
Allakos Inc,ALLK,0.0419%
SAGE Therapeutics Inc,SAGE,0.0417%
Fate Therapeutics Inc,FATE,0.0412%
Biohaven Pharmaceutical Holding Company Ltd,BHVN,0.0401%
Natera Inc,NTRA,0.0384%
Ligand Pharmaceuticals Inc,LGND,0.0382%
Tenet Healthcare Corp,THC,0.0377%
Kodiak Sciences Inc,KOD,0.037%
Atrion Corp,ATRI,0.0364%
CRISPR Therapeutics AG,CRSP,0.036%
Insmed Inc,INSM,0.0353%
Conmed Corp,CNMD,0.0351%
Epizyme Inc,EPZM,0.0343%
Principia Biopharma Inc,PRNB,0.0335%
Corcept Therapeutics Inc,CORT,0.0332%
Glaukos Corp,GKOS,0.033%
Cardiovascular Systems Inc,CSII,0.0327%
Pacira Biosciences Inc,PCRX,0.0323%
AtriCure Inc,ATRC,0.0322%
Zogenix Inc,ZGNX,0.0322%
BioTelemetry Inc,BEAT,0.032%
Denali Therapeutics Inc,DNLI,0.032%
Acadia Healthcare Company Inc,ACHC,0.0319%
Avanos Medical Inc,AVNS,0.0306%
Inovalon Holdings Inc,INOV,0.0303%
Luminex Corp,LMNX,0.0299%
Theravance Biopharma Inc,TBPH,0.0294%
PPD Inc,PPD,0.0291%
Invitae Corp,NVTA,0.0287%
Regenxbio Inc,RGNX,0.0286%
Heron Therapeutics Inc,HRTX,0.0285%
Myriad Genetics Inc,MYGN,0.0282%
Deciphera Pharmaceuticals Inc,DCPH,0.0281%
Karyopharm Therapeutics Inc,KPTI,0.0281%
Editas Medicine Inc,EDIT,0.0279%
Inogen Inc,INGN,0.0275%
Allscripts Healthcare Solutions Inc,MDRX,0.0274%
Esperion Therapeutics Inc,ESPR,0.0265%
Dicerna Pharmaceuticals Inc,DRNA,0.0263%
Supernus Pharmaceuticals Inc,SUPN,0.0263%
Addus Homecare Corp,ADUS,0.0263%
STAAR Surgical Co,STAA,0.026%
Tabula Rasa HealthCare Inc,TRHC,0.0254%
Cantel Medical Corp,CMD,0.0254%
Magellan Health Inc,MGLN,0.0254%
MEDNAX Inc,MD,0.025%
R1 RCM Inc,RCM,0.0241%
Veracyte Inc,VCYT,0.024%
Intra-Cellular Therapies Inc,ITCI,0.0239%
National Healthcare Corp,NHC,0.0236%
Hanger Inc,HNGR,0.0236%
Coherus BioSciences Inc,CHRS,0.0231%
Natus Medical Inc,NTUS,0.0229%
Karuna Therapeutics Inc,KRTX,0.0225%
U.S. Physical Therapy Inc,USPH,0.0223%
TG Therapeutics Inc,TGTX,0.0221%
Mesa Laboratories Inc,MLAB,0.0217%
Arvinas Inc,ARVN,0.021%
Turning Point Therapeutics Inc,TPTX,0.021%
Sangamo Therapeutics Inc,SGMO,0.0209%
Enanta Pharmaceuticals Inc,ENTA,0.0209%
Varex Imaging Corp,VREX,0.0208%
Twist Bioscience Corp,TWST,0.0206%
Providence Service Corp,PRSC,0.02%
Vocera Communications Inc,VCRA,0.0196%
Covetrus Inc,CVET,0.0192%
Innoviva Inc,INVA,0.0192%
Inovio Pharmaceuticals Inc,INO,0.0192%
CareDx Inc,CDNA,0.0191%
HealthStream Inc,HSTM,0.0184%
Revance Therapeutics Inc,RVNC,0.0182%
Madrigal Pharmaceuticals Inc,MDGL,0.0178%
Codexis Inc,CDXS,0.017%
Cerus Corp,CERS,0.0168%
CryoLife Inc,CRY,0.0167%
CorVel Corp,CRVL,0.0167%
Tactile Systems Technology Inc,TCMD,0.0162%
Aerie Pharmaceuticals Inc,AERI,0.0161%
Omeros Corp,OMER,0.0159%
Cryoport Inc,CYRX,0.0158%
OPKO Health Inc,OPK,0.0157%
Radius Health Inc,RDUS,0.0156%
Inspire Medical Systems Inc,INSP,0.0154%
Cytokinetics Inc,CYTK,0.0152%
ZIOPHARM Oncology Inc,ZIOP,0.0151%
Portola Pharmaceuticals Inc,PTLA,0.0151%
National Research Corp,NRC,0.015%
Akebia Therapeutics Inc,AKBA,0.0147%
Orthofix Medical Inc,OFIX,0.0146%
Aimmune Therapeutics Inc,AIMT,0.0146%
Amphastar Pharmaceuticals Inc,AMPH,0.0143%
Cara Therapeutics Inc,CARA,0.0142%
Allogene Therapeutics Inc,ALLO,0.0141%
Kadmon Holdings Inc,KDMN,0.014%
Silk Road Medical Inc,SILK,0.0136%
Rocket Pharmaceuticals Inc,RCKT,0.0135%
Heska Corp,HSKA,0.0133%
ImmunoGen Inc,IMGN,0.0133%
Lantheus Holdings Inc,LNTH,0.0132%
Eagle Pharmaceuticals Inc,EGRX,0.0132%
Rhythm Pharmaceuticals Inc,RYTM,0.0131%
Retrophin Inc,RTRX,0.0129%
Tricida Inc,TCDA,0.0127%
OraSure Technologies Inc,OSUR,0.0126%
Intellia Therapeutics Inc,NTLA,0.0126%
Assembly Biosciences Inc,ASMB,0.0125%
NextGen Healthcare Inc,NXGN,0.0125%
Amneal Pharmaceuticals Inc,AMRX,0.0125%
OrthoPediatrics Corp,KIDS,0.0123%
Krystal Biotech Inc,KRYS,0.0123%
NextCure Inc,NXTC,0.012%
Vanda Pharmaceuticals Inc,VNDA,0.012%
AVROBIO Inc,AVRO,0.0119%
Atara Biotherapeutics Inc,ATRA,0.0117%
"Y-mAbs Therapeutics, Inc",YMAB,0.0116%
RadNet Inc,RDNT,0.0115%
Collegium Pharmaceutical Inc,COLL,0.0115%
Pennant Group Inc,PNTG,0.0114%
Brookdale Senior Living Inc,BKD,0.0114%
Phibro Animal Health Corp,PAHC,0.0113%
Pacific Biosciences of California Inc,PACB,0.0112%
Prothena Corporation PLC,PRTA,0.0112%
Anika Therapeutics Inc,ANIK,0.0108%
PetIQ Inc,PETQ,0.0108%
Surmodics Inc,SRDX,0.0108%
Simulations Plus Inc,SLP,0.0108%
LeMaitre Vascular Inc,LMAT,0.0108%
Intersect Ent Inc,XENT,0.0104%
Eidos Therapeutics Inc,EIDX,0.0103%
Odonate Therapeutics Inc,ODT,0.0103%
AngioDynamics Inc,ANGO,0.01%
ANI Pharmaceuticals Inc,ANIP,0.01%
SIGA Technologies Inc,SIGA,0.0098%
Vericel Corp,VCEL,0.0097%
Athenex Inc,ATNX,0.0096%
Evolent Health Inc,EVH,0.0095%
AnaptysBio Inc,ANAB,0.0095%
Axonics Modulation Technologies Inc,AXNX,0.0094%
AxoGen Inc,AXGN,0.0094%
PDL BioPharma Inc,PDLI,0.0094%
BioCryst Pharmaceuticals Inc,BCRX,0.0093%
Kala Pharmaceuticals Inc,KALA,0.0093%
Myovant Sciences Ltd,MYOV,0.0092%
Homology Medicines Inc,FIXX,0.0091%
