IGV: iShares Expanded Tech-Software Sector ET
Inception Date: 2001-07-10
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	3479362
Shares Outstanding: 13550000
Expense Ratio: 0.46%
Tracks This Index: S&P North American Technology-Software Index
ETFdb.com Category: Technology Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IGV


Holding,Symbol,Weighting
Microsoft Corp,MSFT,9.058%
Adobe Inc,ADBE,9.0317%
Salesforce.Com Inc,CRM,8.8397%
Oracle Corp,ORCL,7.3144%
Intuit Inc,INTU,5.8479%
ServiceNow Inc,NOW,4.9033%
Activision Blizzard Inc,ATVI,3.6034%
Autodesk Inc,ADSK,3.4721%
Electronic Arts Inc,EA,2.428%
Workday Inc,WDAY,2.4013%
Splunk Inc,SPLK,1.9124%
ANSYS Inc,ANSS,1.8581%
Palo Alto Networks Inc,PANW,1.8356%
Synopsys Inc,SNPS,1.768%
Cadence Design Systems Inc,CDNS,1.5732%
Fortinet Inc,FTNT,1.2673%
RingCentral Inc,RNG,1.1858%
Citrix Systems Inc,CTXS,1.1298%
Paycom Software Inc,PAYC,1.0976%
SS&C Technologies Holdings Inc,SSNC,1.047%
Snap Inc,SNAP,1.0257%
Tyler Technologies Inc,TYL,0.9799%
Take-Two Interactive Software Inc,TTWO,0.9715%
Open Text Corp,OTEX,0.9577%
VMware Inc,VMW,0.9397%
Fair Isaac Corp,FICO,0.9219%
Trade Desk Inc,TTD,0.8846%
NortonLifeLock Inc,NLOK,0.8624%
DocuSign Inc,DOCU,0.7922%
Coupa Software Inc,COUP,0.7563%
Zendesk Inc,ZEN,0.7435%
Guidewire Software Inc,GWRE,0.7427%
Aspen Technology Inc,AZPN,0.6711%
PTC Inc,PTC,0.6658%
HubSpot Inc,HUBS,0.5507%
Proofpoint Inc,PFPT,0.5452%
Ceridian HCM Holding Inc,CDAY,0.514%
Alteryx Inc,AYX,0.5112%
CDK Global Inc,CDK,0.4959%
Zynga Inc,ZNGA,0.4795%
Nuance Communications Inc,NUAN,0.4708%
Avalara Inc,AVLR,0.4497%
Anaplan Inc,PLAN,0.3911%
Nutanix Inc,NTNX,0.3894%
Paylocity Holding Corp,PCTY,0.3831%
Manhattan Associates Inc,MANH,0.3735%
RealPage Inc,RP,0.3661%
j2 Global Inc,JCOM,0.3479%
Five9 Inc,FIVN,0.3442%
Smartsheet Inc,SMAR,0.3327%
Envestnet Inc,ENV,0.325%
LogMeIn Inc,LOGM,0.3184%
ACI Worldwide Inc,ACIW,0.3047%
Descartes Systems Group Inc,DSGX,0.2986%
Dropbox Inc,DBX,0.2978%
Zscaler Inc,ZS,0.2934%
Blackbaud Inc,BLKB,0.2934%
Verint Systems Inc,VRNT,0.2917%
Q2 Holdings Inc,QTWO,0.2875%
Pegasystems Inc,PEGA,0.257%
FireEye Inc,FEYE,0.2492%
Everbridge Inc,EVBG,0.2383%
New Relic Inc,NEWR,0.2364%
Cornerstone OnDemand Inc,CSOD,0.2349%
BlackBerry Ltd,BB,0.2266%
Qualys Inc,QLYS,0.2251%
Varonis Systems Inc,VRNS,0.209%
LivePerson Inc,LPSN,0.2038%
Blackline Inc,BL,0.2025%
Rapid7 Inc,RPD,0.2022%
Teradata Corp,TDC,0.2008%
Cloudera Inc,CLDR,0.1998%
Box Inc,BOX,0.176%
Zoom Video Communications Inc,ZM,0.1737%
Elastic NV,ESTC,0.1733%
Avaya Holdings Corp,AVYA,0.1714%
SailPoint Technologies Holdings Inc,SAIL,0.165%
Dynatrace Inc,DT,0.1603%
Pros Holdings Inc,PRO,0.1602%
Commvault Systems Inc,CVLT,0.1587%
SPS Commerce Inc,SPSC,0.1542%
Progress Software Corp,PRGS,0.1533%
8x8 Inc,EGHT,0.1522%
AppFolio Inc,APPF,0.1505%
Bottomline Technologies (DE) Inc,EPAY,0.1432%
Appian Corp,APPN,0.1382%
Workiva Inc,WK,0.1356%
Cash Component,CASH,0.1297%
SVMK Inc,SVMK,0.127%
Alarm.com Holdings Inc,ALRM,0.1262%
2U Inc,TWOU,0.1229%
Instructure Inc,INST,0.1227%
Pluralsight Inc,PS,0.1224%
Altair Engineering Inc,ALTR,0.1144%
Yext Inc,YEXT,0.1135%
MicroStrategy Inc,MSTR,0.0961%
SolarWinds Corp,SWI,0.0932%
ForeScout Technologies Inc,FSCT,0.0928%
Tenable Holdings Inc,TENB,0.0872%
Zuora Inc,ZUO,0.083%
TiVo Corp,TIVO,0.0689%
Ebix Inc,EBIX,0.0624%
Benefitfocus Inc,BNFT,0.0409%
