XBI: SPDR S&P Biotech ETF
Inception Date: 2006-02-06
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	4407091
Shares Outstanding: 46250000
Expense Ratio: 0.35%
Tracks This Index: S&P Biotechnology Select Industry Index
ETFdb.com Category: Health & Biotech Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XBI


Holding,Symbol,Weighting
Invitae Corp,NVTA,2.3152%
Biogen Inc,BIIB,1.9763%
United Therapeutics Corp,UTHR,1.9495%
Vertex Pharmaceuticals Inc,VRTX,1.9046%
Exact Sciences Corp,EXAS,1.8998%
Biomarin Pharmaceutical Inc,BMRN,1.8752%
Exelixis Inc,EXEL,1.8539%
Alnylam Pharmaceuticals Inc,ALNY,1.8488%
Abbvie Inc,ABBV,1.8247%
Gilead Sciences Inc,GILD,1.8184%
Seattle Genetics Inc,SGEN,1.7891%
Regeneron Pharmaceuticals Inc,REGN,1.7633%
bluebird bio Inc,BLUE,1.7155%
Amgen Inc,AMGN,1.6847%
Moderna Inc,MRNA,1.675%
Ionis Pharmaceuticals Inc,IONS,1.6657%
Neurocrine Biosciences Inc,NBIX,1.6325%
ACADIA Pharmaceuticals Inc,ACAD,1.632%
SAGE Therapeutics Inc,SAGE,1.6137%
Global Blood Therapeutics Inc,GBT,1.5933%
Alexion Pharmaceuticals Inc,ALXN,1.583%
Ligand Pharmaceuticals Inc,LGND,1.5597%
Sarepta Therapeutics Inc,SRPT,1.5565%
Ultragenyx Pharmaceutical Inc,RARE,1.5127%
Mirati Therapeutics Inc,MRTX,1.4375%
Immunomedics Inc,IMMU,1.4223%
PTC Therapeutics Inc,PTCT,1.4203%
Incyte Corp,INCY,1.4067%
Intercept Pharmaceuticals Inc,ICPT,1.3863%
Amicus Therapeutics Inc,FOLD,1.3778%
Apellis Pharmaceuticals Inc,APLS,1.3189%
Biohaven Pharmaceutical Holding Company Ltd,BHVN,1.3166%
Agios Pharmaceuticals Inc,AGIO,1.2686%
Insmed Inc,INSM,1.2548%
Blueprint Medicines Corp,BPMC,1.2392%
Alkermes Plc,ALKS,1.209%
Acceleron Pharma Inc,XLRN,1.1577%
Regenxbio Inc,RGNX,1.0805%
Emergent BioSolutions Inc,EBS,1.0763%
Coherus BioSciences Inc,CHRS,1.0752%
Arrowhead Pharmaceuticals Inc,ARWR,1.0573%
Iovance Biotherapeutics Inc,IOVA,1.0467%
FibroGen Inc,FGEN,1.0353%
Natera Inc,NTRA,1.0315%
Ra Pharmaceuticals Inc,RARX,1.0048%
Deciphera Pharmaceuticals Inc,DCPH,0.9896%
Arena Pharmaceuticals Inc,ARNA,0.9755%
CareDx Inc,CDNA,0.9613%
Puma Biotechnology Inc,PBYI,0.8645%
Esperion Therapeutics Inc,ESPR,0.8579%
Heron Therapeutics Inc,HRTX,0.8576%
Aimmune Therapeutics Inc,AIMT,0.8531%
Karyopharm Therapeutics Inc,KPTI,0.8076%
Myriad Genetics Inc,MYGN,0.7985%
Turning Point Therapeutics Inc,TPTX,0.7677%
Ironwood Pharmaceuticals Inc,IRWD,0.7379%
Halozyme Therapeutics Inc,HALO,0.711%
Fate Therapeutics Inc,FATE,0.6872%
Allakos Inc,ALLK,0.644%
Veracyte Inc,VCYT,0.6273%
TG Therapeutics Inc,TGTX,0.6148%
Momenta Pharmaceuticals Inc,MNTA,0.6127%
Radius Health Inc,RDUS,0.6026%
Madrigal Pharmaceuticals Inc,MDGL,0.5999%
Clovis Oncology Inc,CLVS,0.5895%
Editas Medicine Inc,EDIT,0.5752%
Catalyst Pharmaceuticals Inc,CPRX,0.5637%
AnaptysBio Inc,ANAB,0.5224%
Portola Pharmaceuticals Inc,PTLA,0.515%
Allogene Therapeutics Inc,ALLO,0.5106%
Adverum Biotechnologies Inc,ADVM,0.4866%
Xencor Inc,XNCR,0.4775%
Enanta Pharmaceuticals Inc,ENTA,0.4567%
Epizyme Inc,EPZM,0.4445%
Sangamo Therapeutics Inc,SGMO,0.4349%
Principia Biopharma Inc,PRNB,0.4165%
Alector Inc,ALEC,0.4132%
Eagle Pharmaceuticals Inc,EGRX,0.4096%
Flexion Therapeutics Inc,FLXN,0.3874%
Athenex Inc,ATNX,0.3865%
Atara Biotherapeutics Inc,ATRA,0.369%
OPKO Health Inc,OPK,0.3658%
Viking Therapeutics Inc,VKTX,0.353%
Anika Therapeutics Inc,ANIK,0.342%
G1 Therapeutics Inc,GTHX,0.3405%
Retrophin Inc,RTRX,0.3359%
Twist Bioscience Corp,TWST,0.3338%
Vericel Corp,VCEL,0.3305%
Kodiak Sciences Inc,KOD,0.3259%
Krystal Biotech Inc,KRYS,0.3247%
Denali Therapeutics Inc,DNLI,0.3193%
Vanda Pharmaceuticals Inc,VNDA,0.3115%
Cytokinetics Inc,CYTK,0.3097%
AMAG Pharmaceuticals Inc,AMAG,0.2988%
BridgeBio Pharma Inc,BBIO,0.2982%
Gossamer Bio Inc,GOSS,0.2796%
Intellia Therapeutics Inc,NTLA,0.2744%
Dicerna Pharmaceuticals Inc,DRNA,0.266%
Voyager Therapeutics Inc,VYGR,0.2519%
ImmunoGen Inc,IMGN,0.2504%
"Y-mAbs Therapeutics, Inc",YMAB,0.2469%
ChemoCentryx Inc,CCXI,0.2452%
Intrexon Corp,PGEN,0.2251%
Akebia Therapeutics Inc,AKBA,0.2162%
MacroGenics Inc,MGNX,0.2104%
Progenics Pharmaceuticals Inc,PGNX,0.2038%
NextCure Inc,NXTC,0.2013%
Dynavax Technologies Corp,DVAX,0.2009%
Stemline Therapeutics Inc,STML,0.2007%
BioCryst Pharmaceuticals Inc,BCRX,0.1876%
ZIOPHARM Oncology Inc,ZIOP,0.1856%
Rhythm Pharmaceuticals Inc,RYTM,0.1662%
Akcea Therapeutics Inc,AKCA,0.1659%
Rocket Pharmaceuticals Inc,RCKT,0.1603%
AVROBIO Inc,AVRO,0.1355%
Homology Medicines Inc,FIXX,0.1342%
Agenus Inc,AGEN,0.1223%
Kura Oncology Inc,KURA,0.1133%
Spectrum Pharmaceuticals Inc,SPPI,0.1025%
Kadmon Holdings Inc,KDMN,0.0943%
Karuna Therapeutics Inc,KRTX,0.0931%
Prothena Corporation PLC,PRTA,0.0706%
Cash Component,CASH,0.0099%
