XLI: Industrial Select Sector SPDR Fund
Inception Date: 1998-12-16
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	12048774
Shares Outstanding: 144026000
Expense Ratio: 0.13%
Tracks This Index: Industrial Select Sector Index
ETFdb.com Category: Industrials Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XLI


Holding,Symbol,Weighting
Boeing Co,BA,7.2457%
Union Pacific Corp,UNP,5.1376%
United Technologies Corp,UTX,5.1216%
Honeywell International Inc,HON,5.0411%
General Electric Co,GE,4.5108%
Lockheed Martin Corp,LMT,4.3887%
3M Co,MMM,3.7046%
Caterpillar Inc,CAT,2.9685%
United Parcel Service Inc,UPS,2.9091%
Raytheon Co,RTN,2.5857%
CSX Corp,CSX,2.4369%
Northrop Grumman Corp,NOC,2.2811%
Norfolk Southern Corp,NSC,2.2059%
Illinois Tool Works Inc,ITW,2.1589%
Deere & Co,DE,2.1217%
L3Harris Technologies Inc,LHX,2.0443%
Waste Management Inc,WM,1.9463%
Emerson Electric Co,EMR,1.8095%
General Dynamics Corp,GD,1.7634%
Eaton Corporation PLC,ETN,1.6966%
Roper Technologies Inc,ROP,1.6126%
FedEx Corp,FDX,1.5034%
Ingersoll-Rand PLC,IR,1.3663%
Delta Air Lines Inc,DAL,1.3418%
IHS Markit Ltd,INFO,1.2978%
TransDigm Group Inc,TDG,1.2743%
Johnson Controls International PLC,JCI,1.2363%
Verisk Analytics Inc,VRSK,1.1159%
Southwest Airlines Co,LUV,1.0924%
Parker-Hannifin Corp,PH,1.0732%
Paccar Inc,PCAR,1.0493%
Stanley Black & Decker Inc,SWK,0.9979%
Cummins Inc,CMI,0.9918%
Cintas Corp,CTAS,0.9829%
Rockwell Automation Inc,ROK,0.9451%
Fortive Corp,FTV,0.9408%
Ametek Inc,AME,0.9048%
Fastenal Co,FAST,0.8626%
Copart Inc,CPRT,0.8436%
Republic Services Inc,RSG,0.8244%
Equifax Inc,EFX,0.7589%
United Airlines Holdings Inc,UAL,0.6955%
Dover Corp,DOV,0.6871%
Kansas City Southern,KSU,0.6862%
Xylem Inc,XYL,0.6099%
Old Dominion Freight Line Inc,ODFL,0.5696%
Westinghouse Air Brake Technologies Corp,WAB,0.5683%
Masco Corp,MAS,0.5578%
IDEX Corp,IEX,0.5244%
W W Grainger Inc,GWW,0.523%
Jacobs Engineering Group Inc,J,0.5221%
Expeditors International of Washington Inc,EXPD,0.5032%
Allegion PLC,ALLE,0.4999%
Arconic Inc,ARNC,0.4879%
Textron Inc,TXT,0.4659%
United Rentals Inc,URI,0.4547%
American Airlines Group Inc,AAL,0.4451%
Huntington Ingalls Industries Inc,HII,0.444%
C.H. Robinson Worldwide Inc,CHRW,0.4054%
Fortune Brands Home & Security Inc,FBHS,0.3958%
J B Hunt Transport Services Inc,JBHT,0.3874%
Snap-On Inc,SNA,0.3425%
Alaska Air Group Inc,ALK,0.3165%
Nielsen Holdings PLC,NLSN,0.3049%
Pentair PLC,PNR,0.2953%
Robert Half International Inc,RHI,0.2804%
Flowserve Corp,FLS,0.2475%
A. O. Smith Corp,AOS,0.2319%
Quanta Services Inc,PWR,0.2231%
Rollins Inc,ROL,0.2187%
Cash Component,CASH,0.0125%
