XLY: Consumer Discretionary Select Sector SPDR Fund
Inception Date: 1998-12-16
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	15358392
Shares Outstanding: 119703000
Expense Ratio: 0.13%
Tracks This Index: Consumer Discretionary Select Sector Index
ETFdb.com Category: Consumer Discretionary Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XLY


Holding,Symbol,Weighting
Amazon.com Inc,AMZN,25.9943%
Home Depot Inc,HD,10.5089%
Mcdonald's Corp,MCD,6.4685%
Nike Inc,NKE,5.03%
Starbucks Corp,SBUX,4.1424%
Lowe's Companies Inc,LOW,3.7797%
Booking Holdings Inc,BKNG,3.2446%
TJX Companies Inc,TJX,3.0215%
Target Corp,TGT,2.3788%
Ross Stores Inc,ROST,1.7243%
General Motors Co,GM,1.7163%
Dollar General Corp,DG,1.6016%
Marriott International Inc,MAR,1.5878%
Ford Motor Co,F,1.2819%
Hilton Worldwide Holdings Inc,HLT,1.2699%
Yum! Brands Inc,YUM,1.2534%
O'Reilly Automotive Inc,ORLY,1.1905%
eBay Inc,EBAY,1.1235%
VF Corp,VFC,1.1031%
Autozone Inc,AZO,1.0234%
Las Vegas Sands Corp,LVS,0.9163%
Aptiv PLC,APTV,0.9032%
Chipotle Mexican Grill Inc,CMG,0.9026%
Dollar Tree Inc,DLTR,0.8367%
D.R. Horton Inc,DHI,0.826%
Best Buy Co Inc,BBY,0.8044%
Lennar Corp,LEN,0.784%
Royal Caribbean Cruises Ltd,RCL,0.779%
Ulta Beauty Inc,ULTA,0.6874%
Carnival Corp,CCL,0.6861%
MGM Resorts International,MGM,0.6555%
Carmax Inc,KMX,0.6425%
Expedia Group Inc,EXPE,0.6247%
Darden Restaurants Inc,DRI,0.6002%
Tiffany & Co,TIF,0.5874%
Garmin Ltd,GRMN,0.5638%
Genuine Parts Co,GPC,0.562%
NVR Inc,NVR,0.5502%
Hasbro Inc,HAS,0.5146%
Wynn Resorts Ltd,WYNN,0.4985%
PulteGroup Inc,PHM,0.4764%
Tractor Supply Co,TSCO,0.4635%
Norwegian Cruise Line Holdings Ltd,NCLH,0.4561%
LKQ Corp,LKQ,0.4096%
Whirlpool Corp,WHR,0.3838%
Advance Auto Parts Inc,AAP,0.373%
Tapestry Inc,TPR,0.3135%
Newell Brands Inc,NWL,0.3102%
Mohawk Industries Inc,MHK,0.3069%
BorgWarner Inc,BWA,0.2815%
Kohls Corp,KSS,0.2786%
PVH Corp,PVH,0.2601%
Ralph Lauren Corp,RL,0.2443%
Leggett & Platt Inc,LEG,0.2411%
L Brands Inc,LB,0.2224%
Harley-Davidson Inc,HOG,0.2122%
HanesBrands Inc,HBI,0.2085%
Macy's Inc,M,0.2058%
Capri Holdings Ltd,CPRI,0.1878%
H & R Block Inc,HRB,0.1767%
Nordstrom Inc,JWN,0.1658%
Under Armour Inc,UAA,0.1547%
Gap Inc,GPS,0.1541%
Under Armour Inc,UA,0.142%
Cash Component,CASH,0.0019%
