XLP: Consumer Staples Select Sector SPDR Fund
Inception Date: 1998-12-16
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	13917182
Shares Outstanding: 216522000
Expense Ratio: 0.13%
Tracks This Index: Consumer Staples Select Sector Index
ETFdb.com Category: Consumer Staples Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XLP


Holding,Symbol,Weighting
Procter & Gamble Co,PG,15.9944%
Coca-Cola Co,KO,11.6103%
PepsiCo Inc,PEP,10.3131%
Walmart Inc,WMT,8.4027%
Mondelez International Inc,MDLZ,4.9154%
Costco Wholesale Corp,COST,4.694%
Philip Morris International Inc,PM,4.517%
Altria Group Inc,MO,4.0298%
Colgate-Palmolive Co,CL,3.7923%
Kimberly-Clark Corp,KMB,2.8885%
Estee Lauder Companies Inc,EL,2.7048%
Walgreens Boots Alliance Inc,WBA,2.3226%
Sysco Corp,SYY,2.2964%
Constellation Brands Inc,STZ,1.9512%
General Mills Inc,GIS,1.8248%
Monster Beverage Corp,MNST,1.5308%
Archer Daniels Midland Co,ADM,1.4806%
Tyson Foods Inc,TSN,1.3801%
Hershey Co,HSY,1.345%
Kroger Co,KR,1.305%
Clorox Co,CLX,1.2155%
McCormick & Company Inc,MKC,1.1724%
Kraft Heinz Co,KHC,1.0708%
Church & Dwight Co Inc,CHD,1.0639%
Kellogg Co,K,0.9305%
Conagra Brands Inc,CAG,0.9047%
Lamb Weston Holdings Inc,LW,0.8023%
Hormel Foods Corp,HRL,0.7619%
Brown-Forman Corp,BF.B,0.73%
J M Smucker Co,SJM,0.7173%
Molson Coors Beverage Co,TAP,0.6311%
Campbell Soup Co,CPB,0.4806%
Coty Inc,COTY,0.207%
Cash Component,CASH,0.0133%
