XLK: Technology Select Sector SPDR Fund
Inception Date: 1998-12-16
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	28262685
Shares Outstanding: 283456000
Expense Ratio: 0.13%
Tracks This Index: Technology Select Sector Index
ETFdb.com Category: Technology Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XLK


Holding,Symbol,Weighting
Microsoft Corp,MSFT,20.7815%
Apple Inc,AAPL,19.7974%
Visa Inc,V,5.1403%
Mastercard Inc,MA,4.3028%
Intel Corp,INTC,4.2536%
Cisco Systems Inc,CSCO,3.0146%
Adobe Inc,ADBE,2.6215%
Salesforce.Com Inc,CRM,2.4401%
NVIDIA Corp,NVDA,2.281%
PayPal Holdings Inc,PYPL,2.0674%
International Business Machines Corp,IBM,2.0125%
Accenture PLC,ACN,1.9904%
Broadcom Inc,AVGO,1.8527%
Texas Instruments Inc,TXN,1.7813%
Oracle Corp,ORCL,1.7562%
Qualcomm Inc,QCOM,1.4782%
Fidelity National Information Services Inc,FIS,1.3338%
Automatic Data Processing Inc,ADP,1.1496%
Intuit Inc,INTU,1.135%
Fiserv Inc,FISV,1.0315%
ServiceNow Inc,NOW,0.9509%
Micron Technology Inc,MU,0.9333%
Global Payments Inc,GPN,0.8941%
Applied Materials Inc,AMAT,0.8442%
Advanced Micro Devices Inc,AMD,0.82%
Lam Research Corp,LRCX,0.6769%
Autodesk Inc,ADSK,0.6727%
Analog Devices Inc,ADI,0.6125%
Cognizant Technology Solutions Corp,CTSH,0.5639%
HP Inc,HPQ,0.4768%
TE Connectivity Ltd,TEL,0.4619%
Motorola Solutions Inc,MSI,0.4572%
Amphenol Corp,APH,0.454%
Paychex Inc,PAYX,0.4147%
Fleetcor Technologies Inc,FLT,0.3938%
KLA Corp,KLAC,0.3875%
Microchip Technology Inc,MCHP,0.375%
ANSYS Inc,ANSS,0.3599%
Synopsys Inc,SNPS,0.3435%
Xilinx Inc,XLNX,0.3194%
Corning Inc,GLW,0.3154%
Verisign Inc,VRSN,0.3126%
Cadence Design Systems Inc,CDNS,0.3054%
Western Digital Corp,WDC,0.2958%
Skyworks Solutions Inc,SWKS,0.288%
Hewlett Packard Enterprise Co,HPE,0.2827%
CDW Corp,CDW,0.2821%
Keysight Technologies Inc,KEYS,0.2635%
Maxim Integrated Products Inc,MXIM,0.2509%
Fortinet Inc,FTNT,0.2467%
Akamai Technologies Inc,AKAM,0.2294%
Citrix Systems Inc,CTXS,0.2186%
Leidos Holdings Inc,LDOS,0.2164%
Paycom Software Inc,PAYC,0.212%
Gartner Inc,IT,0.202%
Broadridge Financial Solutions Inc,BR,0.2009%
Zebra Technologies Corp,ZBRA,0.1984%
NetApp Inc,NTAP,0.1944%
Jack Henry & Associates Inc,JKHY,0.189%
Arista Networks Inc,ANET,0.186%
Seagate Technology PLC,STX,0.1856%
Qorvo Inc,QRVO,0.1814%
Western Union Co,WU,0.1719%
NortonLifeLock Inc,NLOK,0.1674%
DXC Technology Co,DXC,0.124%
Juniper Networks Inc,JNPR,0.1177%
F5 Networks Inc,FFIV,0.1115%
FLIR Systems Inc,FLIR,0.1053%
Xerox Holdings Corp,XRX,0.1021%
Cash Component,CASH,0.0759%
IPG Photonics Corp,IPGP,0.0696%
Alliance Data Systems Corp,ADS,0.0637%
