IBB: iShares Nasdaq Biotechnology ETF
Inception Date: 2001-02-05
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	7433789
Shares Outstanding: 61200000
Expense Ratio: 0.47%
Tracks This Index: NASDAQ Biotechnology Index
ETFdb.com Category: Health & Biotech Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IBB


Holding,Symbol,Weighting
Gilead Sciences Inc,GILD,8.1198%
Amgen Inc,AMGN,7.7456%
Vertex Pharmaceuticals Inc,VRTX,7.3567%
Biogen Inc,BIIB,7.2833%
Illumina Inc,ILMN,5.1557%
Regeneron Pharmaceuticals Inc,REGN,4.1021%
Alexion Pharmaceuticals Inc,ALXN,2.6868%
Seattle Genetics Inc,SGEN,2.4295%
Incyte Corp,INCY,1.9281%
Biomarin Pharmaceutical Inc,BMRN,1.8775%
Alnylam Pharmaceuticals Inc,ALNY,1.6891%
Mylan NV,MYL,1.4189%
Sanofi SA,SNY,1.2864%
Neurocrine Biosciences Inc,NBIX,1.1562%
Sarepta Therapeutics Inc,SRPT,1.0662%
Ionis Pharmaceuticals Inc,IONS,1.0273%
Novocure Ltd,NVCR,1.0254%
Jazz Pharmaceuticals PLC,JAZZ,0.9736%
Moderna Inc,MRNA,0.9351%
Bio-Techne Corp,TECH,0.9252%
Guardant Health Inc,GH,0.8898%
PRA Health Sciences Inc,PRAH,0.8135%
Beigene Ltd,BGNE,0.8059%
Horizon Therapeutics PLC,HZNP,0.7992%
Ascendis Pharma A/S,ASND,0.7942%
ACADIA Pharmaceuticals Inc,ACAD,0.7749%
Syneos Health Inc,SYNH,0.7701%
Amarin Corporation PLC,AMRN,0.7556%
Reata Pharmaceuticals Inc,RETA,0.7463%
Exelixis Inc,EXEL,0.6978%
Acceleron Pharma Inc,XLRN,0.6053%
bluebird bio Inc,BLUE,0.5922%
China Biologic Products Holdings Inc,CBPO,0.5395%
United Therapeutics Corp,UTHR,0.5326%
BridgeBio Pharma Inc,BBIO,0.5221%
Global Blood Therapeutics Inc,GBT,0.5131%
Adaptive Biotechnologies Corp,ADPT,0.4852%
Nektar Therapeutics,NKTR,0.4802%
Arrowhead Pharmaceuticals Inc,ARWR,0.4672%
FibroGen Inc,FGEN,0.4558%
GW Pharmaceuticals PLC,GWPH,0.4508%
Immunomedics Inc,IMMU,0.4424%
Mirati Therapeutics Inc,MRTX,0.4419%
Momenta Pharmaceuticals Inc,MNTA,0.437%
SAGE Therapeutics Inc,SAGE,0.4234%
Ultragenyx Pharmaceutical Inc,RARE,0.4189%
Deciphera Pharmaceuticals Inc,DCPH,0.4127%
Allakos Inc,ALLK,0.4097%
Medpace Holdings Inc,MEDP,0.4053%
argenx SE,ARGX,0.4023%
PTC Therapeutics Inc,PTCT,0.4003%
Agios Pharmaceuticals Inc,AGIO,0.3979%
Kodiak Sciences Inc,KOD,0.3953%
MyoKardia Inc,MYOK,0.3928%
Apellis Pharmaceuticals Inc,APLS,0.3831%
Intercept Pharmaceuticals Inc,ICPT,0.3761%
CRISPR Therapeutics AG,CRSP,0.3756%
Axsome Therapeutics Inc,AXSM,0.3744%
Blueprint Medicines Corp,BPMC,0.3653%
Alkermes Plc,ALKS,0.3606%
Insmed Inc,INSM,0.3554%
Grifols SA,GRFS,0.3541%
Iovance Biotherapeutics Inc,IOVA,0.3498%
Allogene Therapeutics Inc,ALLO,0.349%
Halozyme Therapeutics Inc,HALO,0.3485%
ChemoCentryx Inc,CCXI,0.3344%
Uniqure NV,QURE,0.318%
Amicus Therapeutics Inc,FOLD,0.3157%
Arena Pharmaceuticals Inc,ARNA,0.3106%
Alector Inc,ALEC,0.2943%
Denali Therapeutics Inc,DNLI,0.2911%
Karuna Therapeutics Inc,KRTX,0.2904%
Principia Biopharma Inc,PRNB,0.2787%
Turning Point Therapeutics Inc,TPTX,0.274%
Ra Pharmaceuticals Inc,RARX,0.2638%
Epizyme Inc,EPZM,0.252%
Zai Lab Ltd,ZLAB,0.2493%
Xencor Inc,XNCR,0.2491%
Aurinia Pharmaceuticals Inc,AUPH,0.248%
Forty Seven Inc,FTSV,0.2453%
Galapagos NV,GLPG,0.2423%
Eidos Therapeutics Inc,EIDX,0.2411%
Arvinas Inc,ARVN,0.2403%
Pacira Biosciences Inc,PCRX,0.2386%
Fate Therapeutics Inc,FATE,0.2361%
Ironwood Pharmaceuticals Inc,IRWD,0.2316%
Tricida Inc,TCDA,0.2263%
Cash Component,CASH,0.2203%
Regenxbio Inc,RGNX,0.2184%
Aimmune Therapeutics Inc,AIMT,0.215%
Theravance Biopharma Inc,TBPH,0.2105%
Esperion Therapeutics Inc,ESPR,0.2039%
Ligand Pharmaceuticals Inc,LGND,0.2023%
Akcea Therapeutics Inc,AKCA,0.1994%
Myriad Genetics Inc,MYGN,0.189%
Innoviva Inc,INVA,0.1763%
Coherus BioSciences Inc,CHRS,0.1748%
Endo International PLC,ENDP,0.1742%
Zogenix Inc,ZGNX,0.1717%
Dicerna Pharmaceuticals Inc,DRNA,0.1692%
Intra-Cellular Therapies Inc,ITCI,0.1687%
Revance Therapeutics Inc,RVNC,0.1661%
Editas Medicine Inc,EDIT,0.1634%
"Y-mAbs Therapeutics, Inc",YMAB,0.1581%
Veracyte Inc,VCYT,0.1536%
Supernus Pharmaceuticals Inc,SUPN,0.1521%
Rocket Pharmaceuticals Inc,RCKT,0.1396%
Hutchison China MediTech Ltd,HCM,0.1355%
Athenex Inc,ATNX,0.1353%
Enanta Pharmaceuticals Inc,ENTA,0.1324%
