VDC: Vanguard Consumer Staples ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-03-19
Total Assets Under Management (in thousands):	4531465
Shares Outstanding: 33511000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Consumer Staples 25/50 Index
ETFdb.com Category: Consumer Staples Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VDC


Holding,Symbol,Weighting
Procter & Gamble Co,PG,15.6024%
Coca-Cola Co,KO,9.5762%
Walmart Inc,WMT,9.4875%
PepsiCo Inc,PEP,9.1741%
Costco Wholesale Corp,COST,5.1645%
Philip Morris International Inc,PM,4.1424%
Mondelez International Inc,MDLZ,3.9303%
Altria Group Inc,MO,3.7797%
Colgate-Palmolive Co,CL,3.2315%
Kimberly-Clark Corp,KMB,2.6213%
Walgreens Boots Alliance Inc,WBA,2.3496%
Estee Lauder Companies Inc,EL,2.0649%
General Mills Inc,GIS,1.8912%
Kroger Co,KR,1.823%
Clorox Co,CLX,1.475%
Monster Beverage Corp,MNST,1.3144%
Constellation Brands Inc,STZ,1.2268%
Archer Daniels Midland Co,ADM,1.1571%
Sysco Corp,SYY,1.145%
Hershey Co,HSY,1.0844%
Brown-Forman Corp,BF.B,1.0531%
Church & Dwight Co Inc,CHD,1.0517%
Tyson Foods Inc,TSN,0.9702%
Kellogg Co,K,0.9631%
McCormick & Company Inc,MKC,0.9254%
Kraft Heinz Co,KHC,0.8924%
Hormel Foods Corp,HRL,0.8563%
Conagra Brands Inc,CAG,0.8102%
J M Smucker Co,SJM,0.7546%
Campbell Soup Co,CPB,0.541%
Molson Coors Beverage Co,TAP,0.4523%
Lamb Weston Holdings Inc,LW,0.4476%
Caseys General Stores Inc,CASY,0.4045%
Post Holdings Inc,POST,0.3094%
Flowers Foods Inc,FLO,0.3002%
Bunge Ltd,BG,0.2964%
Ingredion Inc,INGR,0.2941%
WD-40 Co,WDFC,0.2712%
Freshpet Inc,FRPT,0.2635%
Lancaster Colony Corp,LANC,0.2476%
Herbalife Nutrition Ltd,HLF,0.2422%
BJ's Wholesale Club Holdings Inc,BJ,0.2403%
Boston Beer Company Inc,SAM,0.236%
Sanderson Farms Inc,SAFM,0.2287%
Darling Ingredients Inc,DAR,0.2036%
Hain Celestial Group Inc,HAIN,0.1864%
Sprouts Farmers Market Inc,SFM,0.1798%
US Foods Holding Corp,USFD,0.1747%
Energizer Holdings Inc,ENR,0.1719%
TreeHouse Foods Inc,THS,0.1614%
J & J Snack Foods Corp,JJSF,0.158%
Central Garden & Pet Co,CENTA,0.1507%
Vector Group Ltd,VGR,0.1486%
Rite Aid Corp,RAD,0.1464%
Edgewell Personal Care Co,EPC,0.1443%
Inter Parfums Inc,IPAR,0.1367%
Performance Food Group Co,PFGC,0.1322%
Fresh Del Monte Produce Inc,FDP,0.1281%
Hostess Brands Inc,TWNK,0.1195%
Simply Good Foods Co,SMPL,0.1186%
Medifast Inc,MED,0.1124%
Cal-Maine Foods Inc,CALM,0.1105%
Pilgrims Pride Corp,PPC,0.1095%
Tootsie Roll Industries Inc,TR,0.1073%
Coca-Cola Consolidated Inc,COKE,0.107%
Universal Corp,UVV,0.1057%
Spectrum Brands Holdings Inc,SPB,0.1048%
Calavo Growers Inc,CVGW,0.1047%
B&G Foods Inc,BGS,0.1038%
PriceSmart Inc,PSMT,0.1034%
Ingles Markets Inc,IMKTA,0.0956%
NU Skin Enterprises Inc,NUS,0.0886%
Coty Inc,COTY,0.0846%
Weis Markets Inc,WMK,0.0843%
John B Sanfilippo & Son Inc,JBSS,0.0831%
SpartanNash Co,SPTN,0.0806%
United Natural Foods Inc,UNFI,0.0757%
Central Garden & Pet Co,CENT,0.0727%
USANA Health Sciences Inc,USNA,0.0706%
National Beverage Corp,FIZZ,0.068%
Andersons Inc,ANDE,0.0575%
Cash Component,CASH,0.0538%
Landec Corp,LNDC,0.0509%
e.l.f. Beauty Inc,ELF,0.0431%
Village Super Market Inc,VLGEA,0.0421%
MGP Ingredients Inc,MGPI,0.0349%
Chefs' Warehouse Inc,CHEF,0.0197%
Grocery Outlet Holding Corp,GO,0.0189%
Farmer Bros Co,FARM,0.0177%
New Age Beverages Corp,NBEV,0.0149%
Reynolds Consumer Products Inc,REYN,0.0071%
Beyond Meat Inc,BYND,0.0068%
Turning Point Brands Inc,TPB,0.0061%
