IHI: iShares U.S. Medical Devices ETF
Inception Date: 2006-05-05
Fund Holdings as of: 2020-03-19
Total Assets Under Management (in thousands):	3792546
Shares Outstanding: 18500000
Expense Ratio: 0.43%
Tracks This Index: Dow Jones U.S. Select Medical Equipment Index
ETFdb.com Category: Health & Biotech Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IHI


Holding,Symbol,Weighting
Abbott Laboratories,ABT,14.4279%
Thermo Fisher Scientific Inc,TMO,12.3398%
Medtronic PLC,MDT,11.6352%
Danaher Corp,DHR,8.0891%
Baxter International Inc,BAX,5.1857%
Becton Dickinson and Co,BDX,4.7885%
Edwards Lifesciences Corp,EW,4.4304%
Stryker Corp,SYK,4.272%
Intuitive Surgical Inc,ISRG,4.0176%
Boston Scientific Corp,BSX,3.6496%
Resmed Inc,RMD,2.5423%
DexCom Inc,DXCM,2.4441%
Zimmer Biomet Holdings Inc,ZBH,2.3828%
IDEXX Laboratories Inc,IDXX,2.1537%
Teleflex Inc,TFX,1.5306%
Waters Corp,WAT,1.4857%
Steris plc,STE,1.3357%
Varian Medical Systems Inc,VAR,1.2746%
Insulet Corp,PODD,1.1241%
Hologic Inc,HOLX,1.1134%
Masimo Corp,MASI,1.0481%
Bio Rad Laboratories Inc,BIO,0.9738%
ABIOMED Inc,ABMD,0.8246%
Hill-Rom Holdings Inc,HRC,0.776%
Penumbra Inc,PEN,0.5842%
Bruker Corp,BRKR,0.473%
Wright Medical Group NV,WMGI,0.4358%
Globus Medical Inc,GMED,0.3916%
Tandem Diabetes Care Inc,TNDM,0.3743%
Integra Lifesciences Holdings Corp,IART,0.3512%
Nevro Corp,NVRO,0.3236%
NuVasive Inc,NUVA,0.2703%
LivaNova PLC,LIVN,0.2516%
Integer Holdings Corp,ITGR,0.2465%
iRhythm Technologies Inc,IRTC,0.2382%
Cash Component,CASH,0.2277%
Conmed Corp,CNMD,0.1807%
Cardiovascular Systems Inc,CSII,0.1556%
Glaukos Corp,GKOS,0.1454%
AtriCure Inc,ATRC,0.14%
BioTelemetry Inc,BEAT,0.1392%
Cantel Medical Corp,CMD,0.1207%
Mesa Laboratories Inc,MLAB,0.1127%
STAAR Surgical Co,STAA,0.1052%
Varex Imaging Corp,VREX,0.0943%
Inogen Inc,INGN,0.0879%
CryoLife Inc,CRY,0.0877%
Natus Medical Inc,NTUS,0.0857%
NanoString Technologies Inc,NSTG,0.0832%
Tactile Systems Technology Inc,TCMD,0.0792%
Cryoport Inc,CYRX,0.0703%
Orthofix Medical Inc,OFIX,0.0609%
Heska Corp,HSKA,0.0514%
LeMaitre Vascular Inc,LMAT,0.0504%
Surmodics Inc,SRDX,0.0486%
AxoGen Inc,AXGN,0.0442%
AngioDynamics Inc,ANGO,0.0432%
