GUNR: FlexShares Morningstar Global Upstream Natural Resources Index Fund
Inception Date: 2011-09-16
Fund Holdings as of: 2020-03-19
Total Assets Under Management (in thousands):	2805071
Shares Outstanding: 139800000
Expense Ratio: 0.46%
Tracks This Index: Morningstar Global Upstream Natural Resources Index
ETFdb.com Category: Commodity Producers Equities
Issuer: FlexShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/GUNR


Holding,Symbol,Weighting
BHP Group Ltd,BHP,4.1049%
Exxon Mobil Corp,XOM,3.9924%
Archer Daniels Midland Co,ADM,3.9737%
Corteva Inc,CTVA,3.9561%
Nutrien Ltd,NTR,3.6801%
Chevron Corp,CVX,3.4279%
Tyson Foods Inc,TSN,3.3572%
Newmont Corporation,NEM,3.1446%
Rio Tinto PLC,RIO,3.1351%
Barrick Gold Corp,ABX,2.6623%
Cash Component,CASH,2.5185%
Vale SA,VALE3,2.0011%
Total SA,FP,1.9227%
FMC Corp,FMC,1.8439%
BP PLC,BP.,1.8352%
Franco-Nevada Corp,FNV,1.7925%
American Water Works Company Inc,AWK,1.7276%
Mowi ASA,MOWI,1.7097%
Royal Dutch Shell PLC,RDSA,1.6043%
Anglo American PLC,AAL,1.5394%
Glencore PLC,GLEN,1.4609%
Wilmar International Ltd,F34,1.2483%
A2 Milk Company Ltd,ATM,1.2243%
CF Industries Holdings Inc,CF,1.1519%
Yara International ASA,YAR,1.1039%
GMK Noril'skiy Nikel' PAO,MNOD,1.0819%
UPM-Kymmene Oyj,UPM,1.0655%
Weyerhaeuser Co,WY,1.0625%
Wheaton Precious Metals Corp,WPM,1.0472%
Bunge Ltd,BG,1.022%
Newcrest Mining Ltd,NCM,1.0086%
Veolia Environnement SA,VIE,0.8847%
Agnico Eagle Mines Ltd,AEM,0.8815%
Fortescue Metals Group Ltd,FMG,0.8812%
Gazprom PAO,OGZD,0.8535%
ConocoPhillips,COP,0.8014%
Scotts Miracle-Gro Co,SMG,0.7621%
NK Lukoil PAO,LKOD,0.7202%
Mosaic Co,MOS,0.7188%
Mitsui & Co Ltd,8031,0.6808%
Essential Utilities Inc,WTRG,0.6722%
Saudi Arabia Fertilizers Co SJSC,2020,0.6218%
AngloGold Ashanti Ltd,ANG,0.6109%
Sime Darby Plantation Bhd,SIMEPLT,0.6074%
Freeport-McMoRan Inc,FCX,0.6041%
Eni SpA,ENI,0.6012%
Mondi PLC,MNDI,0.5854%
EOG Resources Inc,EOG,0.565%
Kirkland Lake Gold Ltd,KL,0.5504%
PPB Group Bhd,PPB,0.5445%
United Utilities Group PLC,UU.,0.5384%
IOI Corporation Bhd,IOICORP,0.5316%
Charoen Pokphand Foods PCL,CPF-R,0.5177%
Severn Trent PLC,SVT,0.5153%
UPL Ltd,UPLL,0.5137%
Israel Chemicals Ltd,ICL,0.5136%
Grupo Mexico SAB de CV,GMEXICOB,0.5123%
Kinross Gold Corp,K,0.5111%
Suncor Energy Inc,SU,0.4964%
Stora Enso Oyj,STERV,0.4636%
Royal Gold Inc,RGLD,0.4541%
South32 Ltd,S32,0.4501%
Kuala Lumpur Kepong Bhd,KLK,0.4492%
Svenska Cellulosa SCA AB,SCA.B,0.4479%
SalMar ASA,SALM,0.4233%
P/F Bakkafrost,BAKKA,0.4128%
CNOOC Ltd,883,0.4126%
Boliden AB,BOL,0.3997%
Pennon Group PLC,PNN,0.3951%
Charoen Pokphand Indonesia Tbk PT,CPIN,0.384%
Oji Holdings Corp,3861,0.3767%
Northern Star Resources Ltd,NST,0.3746%
Suez SA,SEV,0.3644%
Novatek PAO,NVTK,0.3613%
Saudi Arabian Mining Co SJSC,1211,0.3391%
Equinor ASA,EQNR,0.3388%
Sumitomo Metal Mining Co Ltd,5713,0.3369%
Petroleo Brasileiro SA Petrobras,PETR4,0.3356%
Teck Resources Ltd,TECK.B,0.3314%
Occidental Petroleum Corp,OXY,0.3305%
China Petroleum & Chemical Corp,386,0.3301%
Guangdong Investment Ltd,270,0.3151%
Repsol SA,REP,0.3083%
Gold Fields Ltd,GFI,0.3058%
Korea Zinc Inc,010130,0.3035%
K&S AG,SDF,0.3002%
American States Water Co,AWR,0.2958%
Norsk Hydro ASA,NHY,0.2899%
Tatneft' PAO,TATN,0.2862%
Pioneer Natural Resources Co,PXD,0.2839%
Hess Corp,HES,0.271%
Woodside Petroleum Ltd,WPL,0.255%
QL Resources Bhd,QL,0.2523%
Canadian Natural Resources Ltd,CNQ,0.2489%
PTT PCL,PTT-R,0.2292%
Nufarm Ltd,NUF,0.2288%
PhosAgro PAO,PHOR,0.2284%
First Quantum Minerals Ltd,FM,0.2281%
California Water Service Group,CWT,0.2275%
Concho Resources Inc,CXO,0.2215%
Rayonier Inc,RYN,0.2163%
Suzano SA,SUZB3,0.2146%
Holmen AB,HOLM.B,0.1958%
Universal Forest Products Inc,UFPI,0.1897%
Inpex Corp,1605,0.1859%
Impala Platinum Holdings Ltd,IMP,0.1828%
PetroChina Co Ltd,857,0.1725%
Companhia de Saneamento Basico do Estado de Sao Paulo SABESP,SBSP3,0.1449%
Beijing Enterprises Water Group Ltd,371,0.1403%
SJW Group,SJW,0.1227%
Stella-Jones Inc,SJ,0.1119%
West Fraser Timber Co Ltd,WFT,0.1035%
Diamondback Energy Inc,FANG,0.0991%
Duratex SA,DTEX3,0.0362%
Sasol Ltd,SOL,0.031%
Interfor Corp,IFP,0.0297%
Canfor Corp,CFP,0.0285%
