VHT: Vanguard Healthcare ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-03-19
Total Assets Under Management (in thousands):	7887472
Shares Outstanding: 51626000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Health Care 25/50 Index
ETFdb.com Category: Health & Biotech Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VHT


Holding,Symbol,Weighting
Johnson & Johnson,JNJ,9.4205%
UnitedHealth Group Inc,UNH,5.87%
Merck & Co Inc,MRK,5.0741%
Pfizer Inc,PFE,4.7438%
Abbott Laboratories,ABT,3.712%
Amgen Inc,AMGN,3.3254%
Eli Lilly and Co,LLY,3.2407%
Bristol-Myers Squibb Co,BMY,3.223%
Thermo Fisher Scientific Inc,TMO,3.1765%
Medtronic PLC,MDT,2.993%
Abbvie Inc,ABBV,2.9619%
Gilead Sciences Inc,GILD,2.8011%
Danaher Corp,DHR,2.1916%
CVS Health Corp,CVS,2.03%
Becton Dickinson and Co,BDX,1.6835%
Allergan plc,AGN,1.5828%
Vertex Pharmaceuticals Inc,VRTX,1.5643%
Cigna Corp,CI,1.5422%
Biogen Inc,BIIB,1.463%
Anthem Inc,ANTM,1.4358%
Stryker Corp,SYK,1.4209%
Zoetis Inc,ZTS,1.3744%
Intuitive Surgical Inc,ISRG,1.3253%
Regeneron Pharmaceuticals Inc,REGN,1.1158%
Boston Scientific Corp,BSX,1.1103%
Baxter International Inc,BAX,1.0684%
Edwards Lifesciences Corp,EW,1.0578%
Humana Inc,HUM,0.9525%
Illumina Inc,ILMN,0.93%
Centene Corp,CNC,0.8813%
HCA Healthcare Inc,HCA,0.6384%
McKesson Corp,MCK,0.5804%
Agilent Technologies Inc,A,0.5733%
Resmed Inc,RMD,0.5523%
Veeva Systems Inc,VEEV,0.5489%
DexCom Inc,DXCM,0.5346%
Cerner Corp,CERN,0.5265%
Alexion Pharmaceuticals Inc,ALXN,0.5203%
Zimmer Biomet Holdings Inc,ZBH,0.5158%
Mettler-Toledo International Inc,MTD,0.4911%
IDEXX Laboratories Inc,IDXX,0.4653%
IQVIA Holdings Inc,IQV,0.4223%
Cooper Companies Inc,COO,0.379%
Biomarin Pharmaceutical Inc,BMRN,0.3754%
AmerisourceBergen Corp,ABC,0.3738%
Cardinal Health Inc,CAH,0.3612%
Incyte Corp,INCY,0.3431%
Seattle Genetics Inc,SGEN,0.3378%
Teleflex Inc,TFX,0.333%
Alnylam Pharmaceuticals Inc,ALNY,0.3329%
Waters Corp,WAT,0.3205%
Laboratory Corporation of America Holdings,LH,0.3118%
Align Technology Inc,ALGN,0.3016%
Quest Diagnostics Inc,DGX,0.3011%
West Pharmaceutical Services Inc,WST,0.2917%
Steris plc,STE,0.2888%
Varian Medical Systems Inc,VAR,0.2769%
Teladoc Health Inc,TDOC,0.2705%
Insulet Corp,PODD,0.2456%
Hologic Inc,HOLX,0.2418%
Masimo Corp,MASI,0.2367%
DENTSPLY SIRONA Inc,XRAY,0.2197%
Bio Rad Laboratories Inc,BIO,0.2179%
Mylan NV,MYL,0.2161%
PerkinElmer Inc,PKI,0.2106%
Exact Sciences Corp,EXAS,0.2077%
Henry Schein Inc,HSIC,0.2061%
Molina Healthcare Inc,MOH,0.2019%
Elanco Animal Health Inc,ELAN,0.1949%
Neurocrine Biosciences Inc,NBIX,0.1944%
Universal Health Services Inc,UHS,0.191%
DaVita Inc,DVA,0.183%
Sarepta Therapeutics Inc,SRPT,0.1827%
ABIOMED Inc,ABMD,0.1803%
Bio-Techne Corp,TECH,0.1786%
Ionis Pharmaceuticals Inc,IONS,0.1737%
Amedisys Inc,AMED,0.1688%
Hill-Rom Holdings Inc,HRC,0.1686%
Chemed Corp,CHE,0.1682%
Jazz Pharmaceuticals PLC,JAZZ,0.1673%
Catalent Inc,CTLT,0.1669%
Perrigo Company PLC,PRGO,0.1592%
Charles River Laboratories International Inc,CRL,0.1509%
Encompass Health Corp,EHC,0.1496%
Novocure Ltd,NVCR,0.1422%
Horizon Therapeutics PLC,HZNP,0.139%
Exelixis Inc,EXEL,0.1299%
Haemonetics Corp,HAE,0.1267%
Penumbra Inc,PEN,0.1246%
PRA Health Sciences Inc,PRAH,0.1192%
Repligen Corp,RGEN,0.114%
ACADIA Pharmaceuticals Inc,ACAD,0.1129%
Bruker Corp,BRKR,0.1088%
LHC Group Inc,LHCG,0.1052%
United Therapeutics Corp,UTHR,0.1029%
ICU Medical Inc,ICUI,0.0983%
Quidel Corp,QDEL,0.0962%
Acceleron Pharma Inc,XLRN,0.0957%
Wright Medical Group NV,WMGI,0.09%
AMN Healthcare Services Inc,AMN,0.0892%
HealthEquity Inc,HQY,0.0855%
Nektar Therapeutics,NKTR,0.0852%
Globus Medical Inc,GMED,0.0851%
Reata Pharmaceuticals Inc,RETA,0.0839%
Avantor Inc,AVTR,0.0831%
Neogen Corp,NEOG,0.0826%
Integra Lifesciences Holdings Corp,IART,0.0784%
Global Blood Therapeutics Inc,GBT,0.0779%
Tandem Diabetes Care Inc,TNDM,0.0766%
Blueprint Medicines Corp,BPMC,0.0764%
Iovance Biotherapeutics Inc,IOVA,0.0752%
Neogenomics Inc,NEO,0.0749%
Momenta Pharmaceuticals Inc,MNTA,0.0748%
bluebird bio Inc,BLUE,0.0729%
Guardant Health Inc,GH,0.0722%
Forty Seven Inc,FTSV,0.0718%
Omnicell Inc,OMCL,0.0708%
Nevro Corp,NVRO,0.0694%
Emergent BioSolutions Inc,EBS,0.0653%
Syneos Health Inc,SYNH,0.0649%
Alkermes Plc,ALKS,0.0635%
Arrowhead Pharmaceuticals Inc,ARWR,0.0633%
PTC Therapeutics Inc,PTCT,0.0618%
Amicus Therapeutics Inc,FOLD,0.0606%
Ultragenyx Pharmaceutical Inc,RARE,0.0591%
NuVasive Inc,NUVA,0.0586%
Premier Inc,PINC,0.0586%
FibroGen Inc,FGEN,0.0583%
MyoKardia Inc,MYOK,0.0578%
HMS Holdings Corp,HMSY,0.0568%
Agios Pharmaceuticals Inc,AGIO,0.0557%
Halozyme Therapeutics Inc,HALO,0.0554%
Arena Pharmaceuticals Inc,ARNA,0.0547%
Integer Holdings Corp,ITGR,0.0532%
Mirati Therapeutics Inc,MRTX,0.053%
Medpace Holdings Inc,MEDP,0.0527%
Envista Holdings Corp,NVST,0.0512%
iRhythm Technologies Inc,IRTC,0.0508%
Ensign Group Inc,ENSG,0.0506%
Change Healthcare Inc,CHNG,0.0475%
Immunomedics Inc,IMMU,0.0448%
Prestige Consumer Healthcare Inc,PBH,0.0443%
Uniqure NV,QURE,0.0436%
Merit Medical Systems Inc,MMSI,0.0436%
Select Medical Holdings Corp,SEM,0.0427%
Intercept Pharmaceuticals Inc,ICPT,0.0419%
Fate Therapeutics Inc,FATE,0.0416%
Ironwood Pharmaceuticals Inc,IRWD,0.0416%
SAGE Therapeutics Inc,SAGE,0.0413%
Allakos Inc,ALLK,0.0404%
Xencor Inc,XNCR,0.0403%
Ligand Pharmaceuticals Inc,LGND,0.0403%
Conmed Corp,CNMD,0.0398%
Patterson Companies Inc,PDCO,0.0392%
Ra Pharmaceuticals Inc,RARX,0.0391%
Biohaven Pharmaceutical Holding Company Ltd,BHVN,0.0383%
Apellis Pharmaceuticals Inc,APLS,0.0378%
ChemoCentryx Inc,CCXI,0.0375%
Natera Inc,NTRA,0.0367%
Acadia Healthcare Company Inc,ACHC,0.0365%
Insmed Inc,INSM,0.036%
Atrion Corp,ATRI,0.0344%
Tenet Healthcare Corp,THC,0.0343%
Pacira Biosciences Inc,PCRX,0.0341%
Cardiovascular Systems Inc,CSII,0.0338%
CRISPR Therapeutics AG,CRSP,0.0332%
Avanos Medical Inc,AVNS,0.033%
Epizyme Inc,EPZM,0.0327%
Corcept Therapeutics Inc,CORT,0.032%
Axsome Therapeutics Inc,AXSM,0.0316%
