XBI: SPDR S&P Biotech ETF
Inception Date: 2006-02-06
Fund Holdings as of: 2020-03-19
Total Assets Under Management (in thousands):	2712499
Shares Outstanding: 38500000
Expense Ratio: 0.35%
Tracks This Index: S&P Biotechnology Select Industry Index
ETFdb.com Category: Health & Biotech Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XBI


Holding,Symbol,Weighting
Regeneron Pharmaceuticals Inc,REGN,3.0591%
Gilead Sciences Inc,GILD,2.8051%
Moderna Inc,MRNA,2.7558%
Vertex Pharmaceuticals Inc,VRTX,2.3144%
Biogen Inc,BIIB,2.2729%
United Therapeutics Corp,UTHR,2.1933%
Biomarin Pharmaceutical Inc,BMRN,2.1761%
Alnylam Pharmaceuticals Inc,ALNY,2.1178%
Seattle Genetics Inc,SGEN,2.0668%
Exelixis Inc,EXEL,2.0007%
Amgen Inc,AMGN,1.9748%
Abbvie Inc,ABBV,1.9002%
ACADIA Pharmaceuticals Inc,ACAD,1.8432%
Ligand Pharmaceuticals Inc,LGND,1.7937%
Alexion Pharmaceuticals Inc,ALXN,1.7777%
Ionis Pharmaceuticals Inc,IONS,1.7184%
Incyte Corp,INCY,1.7068%
Neurocrine Biosciences Inc,NBIX,1.6775%
Blueprint Medicines Corp,BPMC,1.5899%
Sarepta Therapeutics Inc,SRPT,1.5549%
Iovance Biotherapeutics Inc,IOVA,1.5422%
Amicus Therapeutics Inc,FOLD,1.5357%
Mirati Therapeutics Inc,MRTX,1.5151%
PTC Therapeutics Inc,PTCT,1.4045%
Global Blood Therapeutics Inc,GBT,1.3977%
Exact Sciences Corp,EXAS,1.3541%
Invitae Corp,NVTA,1.334%
Ra Pharmaceuticals Inc,RARX,1.327%
Ultragenyx Pharmaceutical Inc,RARE,1.3048%
Emergent BioSolutions Inc,EBS,1.2601%
Acceleron Pharma Inc,XLRN,1.2371%
Alkermes Plc,ALKS,1.2306%
bluebird bio Inc,BLUE,1.2152%
Karyopharm Therapeutics Inc,KPTI,1.211%
Agios Pharmaceuticals Inc,AGIO,1.1658%
Intercept Pharmaceuticals Inc,ICPT,1.1259%
Biohaven Pharmaceutical Holding Company Ltd,BHVN,1.0587%
Immunomedics Inc,IMMU,1.0456%
Arena Pharmaceuticals Inc,ARNA,0.9945%
Apellis Pharmaceuticals Inc,APLS,0.9634%
Natera Inc,NTRA,0.9482%
Arrowhead Pharmaceuticals Inc,ARWR,0.9196%
SAGE Therapeutics Inc,SAGE,0.9091%
Coherus BioSciences Inc,CHRS,0.9083%
Fate Therapeutics Inc,FATE,0.879%
CareDx Inc,CDNA,0.8734%
FibroGen Inc,FGEN,0.8497%
Insmed Inc,INSM,0.7779%
Deciphera Pharmaceuticals Inc,DCPH,0.7704%
Ironwood Pharmaceuticals Inc,IRWD,0.7693%
Regenxbio Inc,RGNX,0.7633%
Allakos Inc,ALLK,0.7408%
Halozyme Therapeutics Inc,HALO,0.7275%
Puma Biotechnology Inc,PBYI,0.7098%
Esperion Therapeutics Inc,ESPR,0.6944%
Madrigal Pharmaceuticals Inc,MDGL,0.6682%
Heron Therapeutics Inc,HRTX,0.6595%
Myriad Genetics Inc,MYGN,0.6238%
Veracyte Inc,VCYT,0.6209%
AnaptysBio Inc,ANAB,0.6138%
Momenta Pharmaceuticals Inc,MNTA,0.6092%
Adverum Biotechnologies Inc,ADVM,0.6016%
Allogene Therapeutics Inc,ALLO,0.5909%
Editas Medicine Inc,EDIT,0.5905%
Turning Point Therapeutics Inc,TPTX,0.5838%
Radius Health Inc,RDUS,0.5734%
Enanta Pharmaceuticals Inc,ENTA,0.5188%
Catalyst Pharmaceuticals Inc,CPRX,0.5009%
Aimmune Therapeutics Inc,AIMT,0.5007%
Xencor Inc,XNCR,0.4972%
Sangamo Therapeutics Inc,SGMO,0.4782%
OPKO Health Inc,OPK,0.4548%
Epizyme Inc,EPZM,0.452%
Alector Inc,ALEC,0.4418%
TG Therapeutics Inc,TGTX,0.4114%
Clovis Oncology Inc,CLVS,0.3858%
Portola Pharmaceuticals Inc,PTLA,0.3819%
Eagle Pharmaceuticals Inc,EGRX,0.3799%
Principia Biopharma Inc,PRNB,0.3686%
Intellia Therapeutics Inc,NTLA,0.3401%
Twist Bioscience Corp,TWST,0.3153%
Viking Therapeutics Inc,VKTX,0.3101%
Retrophin Inc,RTRX,0.3091%
Denali Therapeutics Inc,DNLI,0.3065%
Atara Biotherapeutics Inc,ATRA,0.3022%
Krystal Biotech Inc,KRYS,0.2941%
Anika Therapeutics Inc,ANIK,0.2862%
Dicerna Pharmaceuticals Inc,DRNA,0.2784%
Vanda Pharmaceuticals Inc,VNDA,0.2601%
Cytokinetics Inc,CYTK,0.2585%
Kodiak Sciences Inc,KOD,0.2562%
Athenex Inc,ATNX,0.252%
ChemoCentryx Inc,CCXI,0.2442%
G1 Therapeutics Inc,GTHX,0.2412%
AMAG Pharmaceuticals Inc,AMAG,0.2393%
BridgeBio Pharma Inc,BBIO,0.2363%
Gossamer Bio Inc,GOSS,0.2335%
Vericel Corp,VCEL,0.2152%
NextCure Inc,NXTC,0.209%
Voyager Therapeutics Inc,VYGR,0.1987%
Flexion Therapeutics Inc,FLXN,0.1975%
Akebia Therapeutics Inc,AKBA,0.1893%
ZIOPHARM Oncology Inc,ZIOP,0.1887%
Rhythm Pharmaceuticals Inc,RYTM,0.1831%
Dynavax Technologies Corp,DVAX,0.1803%
Precigen Inc,PGEN,0.1764%
ImmunoGen Inc,IMGN,0.1721%
BioCryst Pharmaceuticals Inc,BCRX,0.1716%
Stemline Therapeutics Inc,STML,0.1708%
Akcea Therapeutics Inc,AKCA,0.163%
"Y-mAbs Therapeutics, Inc",YMAB,0.1611%
Homology Medicines Inc,FIXX,0.1455%
MacroGenics Inc,MGNX,0.143%
Progenics Pharmaceuticals Inc,PGNX,0.1259%
Rocket Pharmaceuticals Inc,RCKT,0.1223%
Spectrum Pharmaceuticals Inc,SPPI,0.1149%
AVROBIO Inc,AVRO,0.1055%
Kura Oncology Inc,KURA,0.0977%
Agenus Inc,AGEN,0.0939%
Karuna Therapeutics Inc,KRTX,0.0879%
Kadmon Holdings Inc,KDMN,0.0831%
Prothena Corporation PLC,PRTA,0.0645%
Cash Component,CASH,0.0055%
