IGV: iShares Expanded Tech-Software Sector ET
Inception Date: 2001-07-10
Fund Holdings as of: 2020-03-19
Total Assets Under Management (in thousands):	2674457
Shares Outstanding: 13750000
Expense Ratio: 0.46%
Tracks This Index: S&P North American Technology-Software Index
ETFdb.com Category: Technology Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IGV


Holding,Symbol,Weighting
Adobe Inc,ADBE,10.0139%
Microsoft Corp,MSFT,9.2789%
Salesforce.Com Inc,CRM,8.7617%
Oracle Corp,ORCL,7.9522%
Intuit Inc,INTU,5.6546%
ServiceNow Inc,NOW,5.269%
Activision Blizzard Inc,ATVI,4.1844%
Autodesk Inc,ADSK,3.3038%
Electronic Arts Inc,EA,2.6458%
Workday Inc,WDAY,2.0914%
ANSYS Inc,ANSS,1.9038%
Synopsys Inc,SNPS,1.7389%
Splunk Inc,SPLK,1.6697%
Cadence Design Systems Inc,CDNS,1.5731%
Citrix Systems Inc,CTXS,1.4496%
RingCentral Inc,RNG,1.3899%
Palo Alto Networks Inc,PANW,1.3711%
Fortinet Inc,FTNT,1.2307%
Take-Two Interactive Software Inc,TTWO,1.2112%
Tyler Technologies Inc,TYL,1.0361%
Paycom Software Inc,PAYC,0.975%
NortonLifeLock Inc,NLOK,0.9704%
DocuSign Inc,DOCU,0.9542%
Coupa Software Inc,COUP,0.9002%
Open Text Corp,OTEX,0.8743%
SS&C Technologies Holdings Inc,SSNC,0.8417%
VMware Inc,VMW,0.7952%
Snap Inc,SNAP,0.7484%
Fair Isaac Corp,FICO,0.7132%
Guidewire Software Inc,GWRE,0.7057%
Zendesk Inc,ZEN,0.7019%
Trade Desk Inc,TTD,0.6711%
Zynga Inc,ZNGA,0.6053%
Aspen Technology Inc,AZPN,0.589%
Proofpoint Inc,PFPT,0.5616%
PTC Inc,PTC,0.527%
Alteryx Inc,AYX,0.4814%
HubSpot Inc,HUBS,0.4738%
Ceridian HCM Holding Inc,CDAY,0.4655%
Nuance Communications Inc,NUAN,0.4516%
CDK Global Inc,CDK,0.3953%
LogMeIn Inc,LOGM,0.3897%
Dropbox Inc,DBX,0.387%
Five9 Inc,FIVN,0.3859%
Avalara Inc,AVLR,0.3825%
Smartsheet Inc,SMAR,0.3675%
RealPage Inc,RP,0.3578%
Everbridge Inc,EVBG,0.3519%
Zscaler Inc,ZS,0.3402%
Zoom Video Communications Inc,ZM,0.3202%
j2 Global Inc,JCOM,0.3074%
Paylocity Holding Corp,PCTY,0.2954%
Manhattan Associates Inc,MANH,0.2917%
Envestnet Inc,ENV,0.2891%
ACI Worldwide Inc,ACIW,0.2776%
Qualys Inc,QLYS,0.2644%
Verint Systems Inc,VRNT,0.2582%
Anaplan Inc,PLAN,0.2577%
Descartes Systems Group Inc,DSGX,0.2568%
Pegasystems Inc,PEGA,0.2536%
Q2 Holdings Inc,QTWO,0.2489%
Blackbaud Inc,BLKB,0.2428%
Teradata Corp,TDC,0.2142%
Blackline Inc,BL,0.2111%
Nutanix Inc,NTNX,0.2064%
FireEye Inc,FEYE,0.2059%
New Relic Inc,NEWR,0.2032%
Avaya Holdings Corp,AVYA,0.2024%
Dynatrace Inc,DT,0.1884%
Box Inc,BOX,0.1752%
Varonis Systems Inc,VRNS,0.1693%
Cloudera Inc,CLDR,0.1679%
Instructure Inc,INST,0.163%
BlackBerry Ltd,BB,0.1619%
Elastic NV,ESTC,0.1583%
Rapid7 Inc,RPD,0.1581%
8x8 Inc,EGHT,0.1567%
Alarm.com Holdings Inc,ALRM,0.1477%
Progress Software Corp,PRGS,0.1373%
AppFolio Inc,APPF,0.1337%
Cornerstone OnDemand Inc,CSOD,0.1302%
Commvault Systems Inc,CVLT,0.1273%
SPS Commerce Inc,SPSC,0.1268%
Bottomline Technologies (DE) Inc,EPAY,0.1224%
Appian Corp,APPN,0.1214%
SailPoint Technologies Holdings Inc,SAIL,0.1212%
Workiva Inc,WK,0.1126%
Altair Engineering Inc,ALTR,0.1083%
LivePerson Inc,LPSN,0.1059%
Pros Holdings Inc,PRO,0.1023%
2U Inc,TWOU,0.1008%
ForeScout Technologies Inc,FSCT,0.1007%
Yext Inc,YEXT,0.1%
SVMK Inc,SVMK,0.0965%
Cash Component,CASH,0.0908%
MicroStrategy Inc,MSTR,0.0875%
SolarWinds Corp,SWI,0.0839%
Pluralsight Inc,PS,0.0781%
Tenable Holdings Inc,TENB,0.077%
TiVo Corp,TIVO,0.0731%
Zuora Inc,ZUO,0.0586%
Ebix Inc,EBIX,0.0311%
Benefitfocus Inc,BNFT,0.0247%
